Black Body Radiation Experiment Wed, Sep 23, 2020 12:00 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.07028
0.00000	-0.05916
0.00000	-0.06319
0.00000	-0.06674
0.00000	-0.05320
0.00000	-0.07205
0.00000	-0.07543
0.00000	-0.07334
0.00000	-0.07334
0.00000	-0.08027
0.00000	-0.04837
0.00000	-0.05594
0.00000	-0.07189
0.00000	-0.07350
0.00000	-0.06061
0.00000	-0.05417
0.00000	-0.07382
0.00000	-0.08172
0.00000	-0.07495
0.00000	-0.05610
0.00000	-0.05981
0.00000	-0.07850
0.00000	-0.05852
0.00000	-0.06512
0.00000	-0.07302
0.00000	-0.06867
0.00000	-0.05594
0.00000	-0.05659
0.00000	-0.06899
0.00000	-0.05739
0.00000	-0.05449
0.00000	-0.07157
0.00000	-0.06255
0.00000	-0.05900
0.00000	-0.06496
0.00000	-0.07366
0.00000	-0.05707
0.00000	-0.05288
0.00000	-0.06029
0.00000	-0.07447
0.00000	-0.06271
0.00000	-0.06319
0.00000	-0.07415
0.00000	-0.07318
0.00000	-0.06142
0.00000	-0.06271
0.00000	-0.07962
0.00000	-0.06432
0.00000	-0.05916
0.00000	-0.06480
0.00000	-0.07624
0.00000	-0.06947
0.00000	-0.05578
0.00000	-0.07028
0.00000	-0.08285
0.00000	-0.06367
0.00000	-0.05191
0.00000	-0.07576
0.00000	-0.07705
0.00000	-0.06915
0.00000	-0.05175
0.00000	-0.05723
0.00000	-0.06674
0.00000	-0.07254
0.00000	-0.05659
0.00000	-0.07705
0.00000	-0.05771
0.00000	-0.07866
0.00000	-0.06174
0.00000	-0.06013
0.00000	-0.06835
0.00000	-0.05771
0.00000	-0.04612
0.00000	-0.05208
0.00000	-0.06980
0.00000	-0.06593
0.00000	-0.05788
0.00000	-0.04853
0.00000	-0.07125
0.00000	-0.07318
0.00000	-0.05063
0.00000	-0.05916
0.00000	-0.07431
0.00000	-0.05336
0.00000	-0.04982
0.00000	-0.07511
0.00000	-0.06625
0.00000	-0.05594
0.00000	-0.05884
0.00000	-0.05981
0.00000	-0.06174
0.00000	-0.04080
0.00000	-0.06496
0.00000	-0.05755
0.00000	-0.07205
0.00000	-0.06738
0.00000	-0.06561
0.00000	-0.07479
0.00000	-0.07914
0.00000	-0.06045
0.00000	-0.06094
0.00000	-0.08413
0.00000	-0.07431
0.00000	-0.07705
0.00000	-0.06706
0.00000	-0.06674
0.00000	-0.08123
0.00000	-0.06657
0.00000	-0.05997
0.00000	-0.06545
0.00000	-0.07109
0.00000	-0.07350
0.00000	-0.06641
0.00000	-0.08687
0.00000	-0.08864
0.00000	-0.09219
0.00000	-0.08140
0.00000	-0.08977
0.00000	-0.08478
0.00000	-0.07092
0.00000	-0.07705
0.00000	-0.09090
0.00000	-0.08059
0.00000	-0.06480
0.00000	-0.09477
0.00000	-0.06899
0.00000	-0.09573
0.00000	-0.08639
0.00000	-0.08107
0.00000	-0.06915
0.00000	-0.08446
0.00000	-0.08832
0.00000	-0.07962
0.00000	-0.07479
0.00000	-0.08349
0.00000	-0.09895
0.00000	-0.08832
0.00000	-0.09235
0.00000	-0.07769
0.00000	-0.08091
0.00000	-0.09283
0.00000	-0.09525
0.00000	-0.08510
0.00000	-0.07044
0.00000	-0.08913
0.00000	-0.08752
0.00000	-0.06367
0.00000	-0.07866
0.00000	-0.09509
0.00000	-0.08977
0.00000	-0.08268
0.00000	-0.07157
0.00000	-0.09348
0.00000	-0.10250
0.00000	-0.07640
0.00000	-0.08752
0.00000	-0.07995
0.00000	-0.09058
0.00000	-0.09090
0.00000	-0.08091
0.00000	-0.06674
0.00000	-0.08252
0.00000	-0.08913
0.00000	-0.09702
0.00000	-0.08381
0.00000	-0.06303
0.00000	-0.09267
0.00000	-0.09944
0.00000	-0.09557
0.00000	-0.08043
0.00000	-0.08156
0.00000	-0.10782
0.00000	-0.09444
0.00000	-0.10073
0.00000	-0.08027
0.00000	-0.06883
0.00000	-0.08816
0.00000	-0.09879
0.00000	-0.08929
0.00000	-0.07576
0.00000	-0.09912
0.00000	-0.09316
0.00000	-0.07543
0.00000	-0.07801
0.00000	-0.08301
0.00000	-0.10040
0.00000	-0.08397
0.00000	-0.08784
0.00000	-0.08639
0.00000	-0.09364
0.00000	-0.09332
0.00000	-0.07511
0.00000	-0.08397
0.00000	-0.09541
0.00000	-0.09654
0.00000	-0.08961
0.00000	-0.08961
0.00000	-0.09299
0.00000	-0.08591
0.00000	-0.09493
0.00000	-0.10073
0.00000	-0.10363
0.00000	-0.08027
0.00000	-0.08575
0.00000	-0.10492
0.00000	-0.10298
0.00000	-0.08719
0.00000	-0.09525
0.00000	-0.09316
0.00000	-0.11104
0.02070	-0.10040
0.02070	-0.10379
0.02070	-0.09525
0.02070	-0.09364
0.02070	-0.09444
0.02070	-0.11249
0.02070	-0.09799
0.02070	-0.08945
0.02070	-0.11378
0.02070	-0.10604
0.02070	-0.10363
0.03104	-0.09122
0.03104	-0.10395
0.04139	-0.08929
0.05174	-0.11281
0.06209	-0.10653
0.08279	-0.10782
0.09313	-0.10073
0.11383	-0.11329
0.13453	-0.11216
0.16557	-0.10669
0.20696	-0.10073
0.24836	-0.08977
0.28975	-0.10830
0.33114	-0.10685
0.37254	-0.08897
0.42428	-0.09477
0.46567	-0.09477
0.51741	-0.10540
0.55880	-0.08752
0.61054	-0.09461
0.66228	-0.09912
0.71403	-0.11764
0.75542	-0.11394
0.82786	-0.09638
0.86925	-0.09316
0.93134	-0.10008
0.97273	-0.10282
1.01412	-0.10395
1.06586	-0.10250
1.09691	-0.09606
1.14865	-0.09815
1.20039	-0.11249
1.25213	-0.10588
1.30387	-0.10830
1.36596	-0.11941
1.40735	-0.11861
1.44875	-0.10250
1.47979	-0.11410
1.52118	-0.11555
1.55223	-0.11668
1.58327	-0.10395
1.61432	-0.10765
1.64536	-0.10105
1.69710	-0.11523
1.75919	-0.10572
1.82128	-0.10185
1.88337	-0.10250
1.94546	-0.09928
1.98685	-0.11265
2.03859	-0.10620
2.07999	-0.10765
2.13173	-0.10508
2.18347	-0.09541
