Black Body Radiation Experiment Wed, Sep 23, 2020 2:33 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.05103
0.00000	0.05360
0.01035	0.05183
0.01035	0.05344
0.01035	0.05183
0.01035	0.05554
0.01035	0.05232
0.01035	0.05151
0.01035	0.05538
0.01035	0.05441
0.01035	0.04861
0.01035	0.05248
0.02070	0.05183
0.02070	0.05280
0.02070	0.05393
0.02070	0.05103
0.02070	0.05618
0.02070	0.05473
0.02070	0.05103
0.03104	0.05377
0.03104	0.05103
0.03104	0.05393
0.03104	0.05054
0.04139	0.05264
0.04139	0.05006
0.04139	0.04700
0.04139	0.05505
0.04139	0.05232
0.04139	0.05634
0.04139	0.05473
0.04139	0.05232
0.05174	0.05296
0.05174	0.04925
0.05174	0.05296
0.05174	0.05054
0.05174	0.04958
0.05174	0.05409
0.05174	0.05232
0.05174	0.05183
0.05174	0.04925
0.05174	0.05538
0.05174	0.05473
0.06209	0.05038
0.06209	0.05280
0.06209	0.05070
0.06209	0.05377
0.06209	0.05360
0.06209	0.05103
0.06209	0.05119
0.06209	0.04974
0.07244	0.05360
0.07244	0.04619
0.07244	0.05038
0.07244	0.04942
0.08279	0.05135
0.08279	0.05360
0.12418	0.05054
0.32079	0.04958
0.50706	0.05183
0.49671	0.04780
0.50706	0.05038
0.50706	0.05264
0.50706	0.05296
0.50706	0.04845
0.50706	0.05699
0.50706	0.05038
0.50706	0.05054
0.50706	0.05248
0.51741	0.05377
0.51741	0.05264
0.51741	0.05377
0.51741	0.05554
0.51741	0.05425
0.51741	0.05264
0.51741	0.04958
0.51741	0.05312
0.52776	0.05167
0.52776	0.05344
0.52776	0.04893
0.53811	0.04861
0.63124	0.05135
0.87960	0.05634
1.04517	0.05650
1.08656	0.05344
1.14865	0.05360
1.25213	0.05167
1.34527	0.05505
1.41770	0.05344
1.49014	0.05038
1.58327	0.05103
1.67641	0.05183
1.76954	0.04990
1.86268	0.05135
1.95581	0.05248
2.05929	0.05087
2.14208	0.05296
2.21451	0.05167
2.29730	0.05280
2.36974	0.04652
2.43183	0.05425
2.49392	0.05296
2.56635	0.05328
2.64914	0.05360
2.73192	0.05199
2.80436	0.05296
2.87680	0.05554
2.94924	0.05554
3.02167	0.05344
3.08376	0.05248
3.14585	0.05328
3.21829	0.05151
3.28038	0.05634
3.35282	0.05554
3.42525	0.05409
3.49769	0.05570
3.55978	0.05232
3.60117	0.05296
3.63222	0.05248
3.67361	0.04990
3.71500	0.05183
3.77709	0.05215
3.84953	0.05038
3.91162	0.05167
3.95301	0.05425
3.99440	0.05264
4.03580	0.05248
4.08754	0.04813
4.14963	0.05457
4.20137	0.05570
4.25311	0.05199
4.29450	0.05296
4.33589	0.05119
4.38764	0.05409
4.43938	0.04861
4.48077	0.05360
4.52216	0.04942
4.56355	0.05135
4.60495	0.05328
4.65669	0.05602
4.70843	0.05183
4.76017	0.05360
4.80156	0.05232
4.84296	0.05103
4.88435	0.05473
4.93609	0.04877
4.95679	0.05248
4.97748	0.05264
4.99818	0.05522
5.01888	0.04909
5.02922	0.05264
5.03957	0.05215
5.04992	0.05103
5.06027	0.05006
5.07062	0.05183
5.08096	0.05264
5.09131	0.05264
5.12236	0.05264
5.15340	0.04829
5.20514	0.05119
5.24654	0.05103
5.28793	0.05022
5.31897	0.05151
5.36037	0.04716
5.40176	0.04909
5.44315	0.05522
5.50524	0.05135
5.54663	0.05103
5.57768	0.04909
5.62942	0.05232
5.67081	0.05312
5.72255	0.05360
5.77429	0.05554
5.82603	0.05312
5.88812	0.05215
5.92952	0.05248
5.97091	0.05087
6.02265	0.05296
6.07439	0.05699
6.10544	0.05457
6.14683	0.05377
6.18822	0.05457
6.23996	0.05232
6.28136	0.05070
6.32275	0.05360
6.35379	0.04990
6.38484	0.05022
6.41588	0.04845
6.45727	0.04974
6.49867	0.05264
6.54006	0.05006
6.59180	0.05312
6.64354	0.04893
6.70563	0.05070
6.75737	0.05119
6.80911	0.05054
6.85051	0.04974
6.89190	0.05199
6.94364	0.05232
6.99538	0.04813
7.05747	0.04974
7.11956	0.05683
7.17130	0.05360
7.21269	0.05167
7.25409	0.05280
7.28513	0.05119
7.32652	0.04925
7.37826	0.05328
7.43000	0.04845
7.49209	0.04990
7.53349	0.05135
7.57488	0.05183
7.62662	0.05183
7.68871	0.05183
7.73010	0.05038
7.77150	0.05280
7.82324	0.05232
7.87498	0.04877
7.92672	0.05087
7.96811	0.05103
7.99916	0.05103
8.05090	0.04764
8.08194	0.05054
8.13368	0.05328
8.18542	0.05022
8.22682	0.04845
8.27856	0.05070
8.33030	0.04909
8.38204	0.04990
8.44413	0.05119
8.48552	0.05344
8.54761	0.04909
8.58900	0.05377
8.64074	0.05296
8.68214	0.05232
8.72353	0.05103
8.75457	0.05119
8.78562	0.05280
8.81666	0.05666
8.85806	0.04732
8.89945	0.05215
8.93049	0.05070
8.96154	0.05135
9.00293	0.05650
9.04432	0.05232
9.07537	0.05586
9.10641	0.05054
9.13746	0.05151
9.16850	0.05135
9.19955	0.05312
9.24094	0.05425
9.28233	0.04909
9.31338	0.04893
9.34442	0.04813
9.36512	0.05248
9.39616	0.05038
9.41686	0.05409
9.43755	0.05425
9.46860	0.04829
9.50999	0.04925
9.54104	0.05215
9.58243	0.05183
9.62382	0.05151
9.66522	0.04764
9.70661	0.04764
9.75835	0.05119
9.78939	0.05103
9.83079	0.05054
9.87218	0.04909
9.92392	0.05215
9.98601	0.05215
10.03775	0.05280
10.07914	0.05199
10.14123	0.04974
10.19297	0.05070
10.24471	0.04909
10.28611	0.05232
10.33785	0.05505
10.38959	0.04990
10.46203	0.05151
10.53446	0.05248
10.60690	0.05135
10.66899	0.04925
10.73108	0.05022
10.78282	0.05328
10.84491	0.05248
10.88630	0.04942
10.93804	0.05183
10.98978	0.05409
11.05187	0.05425
11.11396	0.05522
11.16570	0.05570
11.21744	0.05054
11.26919	0.05103
11.33127	0.05087
11.38302	0.05183
11.43476	0.05618
11.48650	0.05795
11.52789	0.05409
11.60033	0.05538
11.65207	0.05683
11.72451	0.05425
11.78660	0.05360
11.83834	0.05731
11.89008	0.05586
11.94182	0.05103
11.98321	0.05828
12.01426	0.05892
12.06600	0.05908
12.13843	0.05747
12.20052	0.06005
12.23157	0.05715
12.27296	0.06085
12.31435	0.06230
12.36609	0.05634
12.42818	0.05973
12.49027	0.06520
12.54201	0.06198
12.59375	0.06456
12.61445	0.06246
12.64550	0.06327
12.68689	0.06488
12.72828	0.06939
12.78002	0.06875
12.84211	0.06536
12.88350	0.06939
12.90420	0.07342
12.92490	0.07261
12.96629	0.06955
12.98699	0.07197
13.01803	0.07584
13.05942	0.07551
13.10082	0.07471
13.12151	0.07777
13.14221	0.08228
13.18360	0.08196
13.21465	0.08244
13.23534	0.08437
13.26639	0.08276
13.30778	0.08325
13.33882	0.08888
13.36987	0.08727
13.40091	0.09050
13.42161	0.09404
13.45265	0.09291
13.48370	0.09211
13.51474	0.09356
13.54579	0.09887
13.58718	0.09549
13.62857	0.10000
13.64927	0.10258
13.68032	0.10451
13.72171	0.11144
13.75275	0.11369
13.78380	0.11176
13.81484	0.11788
13.83554	0.11756
13.84589	0.12416
13.85623	0.12030
13.87693	0.12126
13.90798	0.12690
13.93902	0.12964
13.99076	0.13093
14.00111	0.13254
14.01146	0.13641
14.02181	0.13754
14.02181	0.14060
14.03215	0.13963
14.03215	0.13995
14.05285	0.14414
14.05285	0.14317
14.07355	0.14736
14.08389	0.14672
14.09424	0.14752
14.09424	0.14688
14.10459	0.14768
14.10459	0.14607
14.10459	0.15220
14.11494	0.15268
14.11494	0.15042
14.12529	0.15671
14.12529	0.15574
14.12529	0.15397
14.13564	0.15526
14.13564	0.15703
14.13564	0.15429
14.13564	0.15816
14.13564	0.15429
14.13564	0.15365
14.13564	0.15880
14.14598	0.15896
14.14598	0.15735
14.14598	0.15445
14.14598	0.15961
14.14598	0.16122
14.15633	0.15832
14.15633	0.16267
14.15633	0.15735
14.15633	0.16202
14.16668	0.15896
14.17703	0.15993
14.18738	0.15687
14.22877	0.16251
14.30121	0.16476
14.34260	0.16267
14.35295	0.16831
14.36330	0.17443
14.37364	0.17523
14.40469	0.18023
14.46678	0.18490
14.51852	0.18893
14.53922	0.19183
14.57026	0.19827
14.60130	0.19988
14.64270	0.19988
14.69444	0.20520
14.72548	0.20906
14.77722	0.21567
14.79792	0.21728
14.83931	0.22356
14.86001	0.22388
14.90140	0.22807
14.93245	0.23307
14.95314	0.23242
14.98419	0.23854
15.01523	0.24112
15.05663	0.23709
15.10837	0.24434
15.13941	0.24483
15.16011	0.24531
15.17046	0.24966
15.19115	0.25127
15.22220	0.24950
15.27394	0.25079
15.31533	0.25030
15.35672	0.25433
15.39812	0.25546
15.43951	0.25675
15.48090	0.25562
15.54299	0.25030
15.59473	0.24998
15.64647	0.25063
15.69821	0.24531
15.73961	0.24547
15.79135	0.24289
15.85344	0.23967
15.91553	0.23387
15.95692	0.23645
15.98796	0.23017
16.02936	0.22388
16.06040	0.22743
16.09144	0.21728
16.11214	0.21535
16.15353	0.21003
16.19493	0.20713
16.24667	0.20407
16.27771	0.19779
16.30876	0.19746
16.32945	0.19489
16.36050	0.18796
16.39154	0.18313
16.43294	0.17990
16.46398	0.17749
16.48468	0.17346
16.51572	0.16959
16.54677	0.17040
16.58816	0.16186
16.62955	0.15993
16.67094	0.15655
16.70199	0.15493
16.73303	0.15236
16.74338	0.14817
16.76408	0.14527
16.79512	0.14591
16.82617	0.13754
16.86756	0.13737
16.89860	0.13383
16.92965	0.12819
16.95035	0.12626
16.97104	0.12497
16.99174	0.12739
17.00209	0.11820
17.02278	0.12288
17.03313	0.11756
17.05383	0.11869
17.07452	0.11321
17.09522	0.11579
17.13661	0.11031
17.16766	0.10854
17.18835	0.10612
17.21940	0.10306
17.25044	0.10403
17.29184	0.09919
17.33323	0.09887
17.37462	0.09452
17.41601	0.09323
17.44706	0.09243
17.47810	0.09162
17.50915	0.09130
17.55054	0.08534
17.60228	0.08647
17.63333	0.08276
17.67472	0.08212
17.70576	0.07664
17.73681	0.07793
17.76785	0.07632
17.80925	0.07616
17.85064	0.07197
17.89203	0.08002
17.91273	0.07149
17.94377	0.06859
17.97482	0.06891
18.00586	0.06794
18.02656	0.06488
18.05760	0.06343
18.08865	0.05989
18.11969	0.05811
18.15074	0.06085
18.16108	0.06198
18.19213	0.06391
18.22317	0.06230
18.24387	0.06134
18.26457	0.05924
18.28526	0.06182
18.30596	0.05844
18.31631	0.06214
18.34735	0.06182
18.36805	0.06295
18.40944	0.06005
18.45083	0.06569
18.47153	0.06182
18.49223	0.06424
18.51292	0.06182
18.53362	0.06053
18.56466	0.06150
18.59571	0.06134
18.62675	0.06053
18.65780	0.06150
18.68884	0.06101
18.71989	0.06037
18.76128	0.05892
18.78198	0.06134
18.81302	0.05554
18.85441	0.05779
18.90615	0.06021
18.94755	0.05586
18.99929	0.05666
19.04068	0.05828
19.06138	0.05618
19.09242	0.05844
19.11312	0.05956
19.14416	0.05650
19.17521	0.05505
19.20625	0.06198
19.24764	0.05892
19.28904	0.06198
19.33043	0.06069
19.38217	0.05699
19.43391	0.06021
19.48565	0.05634
19.53739	0.05989
19.58914	0.05876
19.64088	0.05683
19.68227	0.05602
19.74436	0.05232
19.79610	0.05973
19.84784	0.05683
19.89958	0.05940
19.94097	0.05924
19.98237	0.05522
20.01341	0.05715
20.05480	0.06182
20.09620	0.05973
20.12724	0.06085
20.15829	0.05811
20.17898	0.05699
20.18933	0.05973
20.21003	0.06037
20.24107	0.06021
20.28246	0.05924
20.32386	0.05538
20.35490	0.06005
20.37560	0.05666
20.40664	0.05973
20.42734	0.05973
20.45838	0.05425
20.47908	0.06037
20.52047	0.05828
20.56187	0.05924
20.59291	0.05844
20.62395	0.05570
20.66535	0.05779
20.70674	0.05811
20.74813	0.05989
20.77918	0.05715
20.81022	0.05731
20.86196	0.06021
20.90336	0.06134
20.93440	0.05924
20.96545	0.05683
21.00684	0.06134
21.04823	0.05940
21.09997	0.06408
21.14136	0.05844
21.17241	0.06214
21.20345	0.05989
21.25519	0.06037
21.30694	0.05844
21.36902	0.05795
21.41042	0.05940
21.45181	0.05763
21.50355	0.05924
21.55529	0.05763
21.59669	0.05779
21.63808	0.06053
21.67947	0.06134
21.71052	0.05876
21.74156	0.05924
21.78295	0.05908
21.82435	0.06359
21.86574	0.06230
21.91748	0.05779
21.95887	0.06327
22.01061	0.05731
22.05201	0.05828
22.09340	0.05892
22.14514	0.06101
22.19688	0.05731
22.23827	0.05763
22.27967	0.06198
22.32106	0.05892
22.37280	0.06101
22.43489	0.06037
22.49698	0.06069
22.55907	0.05586
22.61081	0.05956
22.66255	0.06101
22.71429	0.06359
22.77638	0.05650
22.82812	0.05956
22.89021	0.06134
22.93160	0.06198
22.97300	0.05699
23.02474	0.06118
23.06613	0.06263
23.10752	0.05892
23.15926	0.06150
23.21100	0.05811
23.26274	0.05634
23.30414	0.06101
23.35588	0.06198
23.40762	0.06198
23.45936	0.05844
23.50075	0.06101
23.56284	0.05763
23.61458	0.06053
23.65598	0.06214
23.69737	0.05940
23.73876	0.05892
23.79050	0.06230
23.84224	0.05779
23.88364	0.05924
23.91468	0.06536
23.95607	0.06343
23.98712	0.05634
24.01816	0.05940
24.05956	0.05876
24.11130	0.05811
24.16304	0.05973
24.21478	0.06263
24.25617	0.06214
24.29756	0.06198
24.33896	0.06375
24.37000	0.06101
24.40105	0.05989
24.43209	0.05650
24.46314	0.05924
24.49418	0.06037
24.52522	0.06021
24.55627	0.06375
24.58731	0.06101
24.60801	0.06101
24.63905	0.06021
24.65975	0.05973
24.71149	0.06472
24.74254	0.06037
24.77358	0.06166
24.79428	0.06520
24.81497	0.06279
24.84602	0.05876
24.87706	0.06037
24.91846	0.06214
24.97020	0.06118
25.01159	0.06101
25.04263	0.05828
25.06333	0.05924
25.10472	0.06021
25.13577	0.06311
25.17716	0.06214
25.21855	0.06182
25.25995	0.06198
25.29099	0.06166
25.32204	0.06101
25.36343	0.06150
25.40482	0.05908
25.43587	0.06118
25.46691	0.06230
25.49796	0.05989
25.53935	0.06408
25.57039	0.06150
25.60144	0.06182
25.63248	0.06279
25.67387	0.06375
25.70492	0.06005
25.73596	0.06391
25.76701	0.06472
25.79805	0.06746
25.82910	0.06569
25.86014	0.05989
25.90153	0.06359
25.94293	0.06295
25.98432	0.05860
26.04641	0.05779
26.09815	0.06053
26.13954	0.06182
26.19128	0.06585
26.25337	0.05973
26.30511	0.06246
26.35686	0.06279
26.40860	0.05989
26.46034	0.06150
26.51208	0.06263
26.57417	0.06359
26.62591	0.06311
26.67765	0.06118
26.72939	0.06053
26.79148	0.06182
26.83287	0.06424
26.88461	0.06263
26.92601	0.06182
26.96740	0.05989
26.99844	0.06198
27.02949	0.05892
27.06053	0.06295
27.10193	0.06698
27.14332	0.06295
27.18471	0.06456
27.22610	0.05956
27.25715	0.06424
27.29854	0.05666
27.32959	0.06085
27.36063	0.06375
27.41237	0.06101
27.44342	0.05908
27.48481	0.06166
27.52620	0.06134
27.56759	0.06424
27.61934	0.06166
27.68142	0.06230
27.73317	0.06263
27.78491	0.05892
27.83665	0.05973
27.88839	0.06649
27.94013	0.06085
28.00222	0.06279
28.07466	0.06182
28.14709	0.06021
28.19883	0.06359
28.26092	0.06085
28.31266	0.06279
28.37475	0.06359
28.43684	0.06118
28.49893	0.06085
28.56102	0.06150
28.61276	0.06504
28.68520	0.06214
28.76799	0.06182
28.81973	0.06440
28.89216	0.06134
28.95425	0.06375
29.01634	0.06198
29.07843	0.06488
29.14052	0.06069
29.20261	0.06440
29.27505	0.05828
29.33714	0.06005
29.38888	0.06053
29.44062	0.06295
29.49236	0.06134
29.54410	0.06085
29.59584	0.06246
29.63723	0.06311
29.68897	0.06408
29.75106	0.06182
29.78211	0.06520
29.82350	0.06005
29.85455	0.06408
29.89594	0.05940
29.93733	0.05940
29.98907	0.06279
30.03047	0.06569
