Black Body Radiation Experiment Wed, Sep 23, 2020 2:34 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.08840
0.01035	0.08615
0.02070	0.08872
0.05174	0.08711
0.10348	0.09082
0.14487	0.08760
0.22766	0.08872
0.31045	0.09098
0.39323	0.08921
0.45532	0.08760
0.49671	0.08872
0.53811	0.09066
0.57950	0.09130
0.61054	0.08582
0.65194	0.08760
0.71403	0.09146
0.75542	0.08631
0.81751	0.08985
0.85890	0.09227
0.91064	0.08824
0.97273	0.09001
1.00378	0.08969
1.04517	0.09050
1.07621	0.08534
1.12795	0.08743
1.17969	0.08631
1.21074	0.08808
1.25213	0.08760
1.28318	0.08872
1.32457	0.08566
1.36596	0.09001
1.39701	0.08437
1.42805	0.09066
1.47979	0.08035
1.53153	0.08373
1.58327	0.08937
1.61432	0.08695
1.64536	0.08792
1.68676	0.08760
1.73850	0.08582
1.79024	0.08598
1.85233	0.08711
1.91442	0.08905
1.96616	0.08760
2.02825	0.08663
2.07999	0.09050
2.13173	0.08598
2.20417	0.08985
2.26625	0.08486
2.32834	0.08615
2.39043	0.08743
2.45252	0.08647
2.52496	0.09098
2.58705	0.08502
2.64914	0.08711
2.70088	0.08550
2.75262	0.09066
2.81471	0.08776
2.87680	0.08308
2.92854	0.08921
2.99063	0.08937
3.03202	0.08631
3.07341	0.09098
3.12516	0.08888
3.18724	0.08695
3.24933	0.08840
3.30107	0.08727
3.34247	0.08647
3.38386	0.08518
3.42525	0.08840
3.47699	0.08808
3.51839	0.08711
3.58048	0.08921
3.64257	0.08502
3.70465	0.08743
3.75640	0.08566
3.79779	0.08550
3.82883	0.09033
3.85988	0.08663
3.91162	0.08905
3.95301	0.08840
3.99440	0.08969
4.02545	0.08679
4.04614	0.08470
4.07719	0.08953
4.11858	0.08631
4.17032	0.08615
4.22206	0.08486
4.27380	0.08808
4.31520	0.08937
4.33589	0.08631
4.36694	0.09211
4.40833	0.08566
4.44972	0.09033
4.49112	0.08453
4.53251	0.09098
4.57390	0.08953
4.62564	0.09114
4.66704	0.09178
4.71878	0.08550
4.77052	0.08792
4.82226	0.08598
4.87400	0.09243
4.93609	0.09066
4.97748	0.08760
5.02922	0.08437
5.07062	0.08743
5.12236	0.08727
5.17410	0.08824
5.21549	0.09146
5.27758	0.08905
5.31897	0.09033
5.36037	0.08840
5.40176	0.09114
5.45350	0.08711
5.50524	0.08518
5.55698	0.09388
5.60872	0.08615
5.68116	0.09033
5.74325	0.08808
5.80534	0.08856
5.86743	0.08550
5.91917	0.08663
5.98126	0.08937
6.03300	0.08808
6.09509	0.08663
6.14683	0.08615
6.18822	0.08776
6.21927	0.08292
6.26066	0.08711
6.30205	0.08727
6.35379	0.08437
6.40553	0.08631
6.44693	0.08518
6.47797	0.08776
6.50902	0.09001
6.54006	0.08727
6.57110	0.08453
6.60215	0.09146
6.62285	0.08582
6.65389	0.08663
6.68493	0.08743
6.71598	0.08888
6.76772	0.08760
6.79876	0.08840
6.82981	0.08534
6.86085	0.08856
6.90225	0.08727
6.94364	0.08888
6.98503	0.08760
7.01608	0.09050
7.04712	0.09162
7.08851	0.08711
7.12991	0.08840
7.15060	0.09033
7.18165	0.09050
7.20234	0.09291
7.23339	0.08937
7.25409	0.08743
7.27478	0.08582
