Black Body Radiation Experiment Wed, Sep 23, 2020 2:42 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.01986
0.00000	-0.01760
0.00000	-0.01921
0.00000	-0.01776
0.00000	-0.01953
0.00000	-0.02034
0.00000	-0.01680
0.00000	-0.02421
0.00000	-0.01647
0.00000	-0.01873
0.00000	-0.01905
0.00000	-0.01615
0.00000	-0.01744
0.00000	-0.02163
0.00000	-0.01905
0.00000	-0.01680
0.00000	-0.02163
0.00000	-0.02098
0.00000	-0.01970
0.00000	-0.01825
0.00000	-0.01953
0.00000	-0.02002
0.00000	-0.02243
0.00000	-0.01454
0.00000	-0.01857
0.00000	-0.02066
0.00000	-0.01663
0.01035	-0.01953
0.01035	-0.01841
0.01035	-0.01953
0.01035	-0.01728
0.01035	-0.02195
0.01035	-0.02098
0.01035	-0.01744
0.01035	-0.02018
0.01035	-0.02115
0.01035	-0.01792
0.01035	-0.02259
0.01035	-0.01857
0.02070	-0.02421
0.02070	-0.01825
0.02070	-0.02179
0.02070	-0.01857
0.02070	-0.01808
0.02070	-0.02340
0.02070	-0.01953
0.02070	-0.02163
0.02070	-0.01776
0.02070	-0.02163
0.02070	-0.02276
0.03104	-0.02147
0.03104	-0.01841
0.03104	-0.02243
0.03104	-0.01647
0.03104	-0.02163
0.03104	-0.02163
0.03104	-0.02050
0.03104	-0.01970
0.04139	-0.02227
0.04139	-0.02131
0.12418	-0.02324
0.26905	-0.01825
0.34149	-0.01825
0.36219	-0.02404
0.37254	-0.02388
0.40358	-0.02276
0.43462	-0.02034
0.46567	-0.02050
0.46567	-0.01712
0.47602	-0.02356
0.48637	-0.01825
0.48637	-0.01792
0.50706	-0.01776
0.51741	-0.02082
0.53811	-0.02066
0.54845	-0.01502
0.56915	-0.01937
0.57950	-0.01857
0.60020	-0.02002
0.64159	-0.01841
0.66228	-0.01696
0.68298	-0.01937
0.70368	-0.02276
0.72437	-0.02211
0.74507	-0.02356
0.77611	-0.02018
0.79681	-0.02356
0.83820	-0.02131
0.86925	-0.02195
0.91064	-0.02404
0.94169	-0.02227
0.97273	-0.01889
0.99343	-0.01535
1.02447	-0.01760
1.05552	-0.02453
1.08656	-0.02050
1.10726	-0.02082
1.11761	-0.01921
1.12795	-0.01937
1.14865	-0.02082
1.16935	-0.01696
1.19004	-0.02050
1.21074	-0.02292
1.22109	-0.02098
1.23144	-0.02115
1.24178	-0.01986
1.25213	-0.02082
1.26248	-0.02098
1.26248	-0.02211
1.27283	-0.02066
1.27283	-0.02276
1.27283	-0.01760
1.28318	-0.02421
1.28318	-0.01792
1.29352	-0.02340
1.30387	-0.01921
1.31422	-0.02098
1.33492	-0.02356
1.35561	-0.02388
1.39701	-0.01889
1.43840	-0.02340
1.46944	-0.01986
1.51084	-0.01889
1.55223	-0.02163
1.59362	-0.02098
1.64536	-0.02018
1.68676	-0.02034
1.71780	-0.02066
1.75919	-0.01953
1.79024	-0.02163
1.83163	-0.02115
1.86268	-0.02147
1.89372	-0.01889
1.91442	-0.02179
1.94546	-0.02356
1.96616	-0.02259
1.99720	-0.02147
2.02825	-0.02404
2.03859	-0.01937
2.04894	-0.02694
2.05929	-0.02582
2.07999	-0.02066
2.09034	-0.01986
2.11103	-0.02179
2.14208	-0.02356
2.18347	-0.02404
2.22486	-0.02050
2.25591	-0.02147
2.28695	-0.02259
2.31800	-0.02533
2.34904	-0.01970
2.36974	-0.02098
2.39043	-0.02421
2.41113	-0.02050
2.43183	-0.02163
2.45252	-0.01970
2.47322	-0.02066
2.51461	-0.02034
2.54566	-0.02098
2.57670	-0.01873
2.59740	-0.02179
2.61809	-0.02404
2.63879	-0.02404
2.65949	-0.02421
2.68018	-0.02437
2.69053	-0.01921
2.71123	-0.02082
2.72158	-0.01889
2.74227	-0.02163
2.75262	-0.02179
2.75262	-0.02082
2.76297	-0.02276
2.77332	-0.02147
2.78366	-0.02002
2.80436	-0.02131
2.82506	-0.01857
2.84575	-0.02211
2.86645	-0.02243
2.88715	-0.01808
2.91819	-0.02469
2.94924	-0.02115
3.00098	-0.01551
3.04237	-0.02469
3.07341	-0.01841
3.10446	-0.02131
3.14585	-0.01841
3.16655	-0.02082
3.20794	-0.02195
3.23899	-0.02227
3.27003	-0.02324
3.30107	-0.02115
3.32177	-0.02501
3.36316	-0.02292
3.39421	-0.02485
3.42525	-0.02324
3.46665	-0.02082
3.49769	-0.02388
3.51839	-0.02292
3.54943	-0.02227
3.59082	-0.02324
3.63222	-0.02276
3.68396	-0.02404
3.73570	-0.02050
3.77709	-0.02211
3.81848	-0.02131
3.87023	-0.02453
3.91162	-0.02243
3.94266	-0.02372
3.97371	-0.02050
3.99440	-0.01921
4.02545	-0.02469
4.04614	-0.02179
4.07719	-0.02163
