Black Body Radiation Experiment Wed, Sep 23, 2020 12:51 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.00342
0.00000	-0.00262
0.00000	-0.00342
0.00000	-0.00181
0.00000	-0.00906
0.00000	0.00125
0.00000	-0.00649
0.00000	-0.00101
0.00000	-0.00616
0.00000	-0.00520
0.00000	-0.00616
0.00000	-0.00713
0.00000	-0.00600
0.00000	-0.00584
0.00000	-0.00052
0.00000	-0.00697
0.00000	-0.00326
0.00000	-0.00359
0.00000	-0.00729
0.00000	-0.00117
0.00000	-0.00520
0.00000	-0.00326
0.00000	-0.00600
0.00000	-0.00487
0.00000	-0.00359
0.00000	-0.00423
0.00000	-0.00391
0.00000	-0.00020
0.00000	-0.00326
0.00000	-0.00165
0.00000	-0.00262
0.00000	-0.00052
0.00000	-0.00197
0.00000	-0.00729
0.00000	-0.00181
0.00000	-0.00697
0.00000	-0.00149
0.00000	-0.00681
0.00000	-0.00697
0.00000	-0.00713
0.00000	-0.00520
0.00000	-0.00665
0.00000	-0.00600
0.00000	-0.00794
0.00000	-0.00552
0.00000	-0.00761
0.00000	-0.00310
0.00000	-0.00455
0.00000	-0.00342
0.00000	-0.00745
0.00000	-0.00294
0.00000	-0.00342
0.00000	-0.00600
0.00000	-0.00310
0.00000	-0.00504
0.00000	-0.00246
0.00000	-0.00294
0.00000	-0.00616
0.00000	-0.00149
0.00000	-0.00246
0.00000	-0.00697
0.00000	-0.00455
0.00000	-0.00616
0.00000	0.00254
0.00000	-0.00197
0.00000	-0.00214
0.00000	-0.00407
0.00000	-0.00246
0.00000	-0.00165
0.00000	-0.00149
0.00000	-0.00568
0.00000	-0.00632
0.00000	-0.00552
0.00000	-0.00504
0.00000	-0.00955
0.00000	-0.00133
0.00000	-0.00552
0.00000	-0.00278
0.00000	-0.00375
0.00000	-0.00536
0.00000	-0.00520
0.00000	-0.00455
0.00000	-0.00262
0.00000	-0.00632
0.00000	-0.00262
0.00000	-0.00278
0.00000	-0.00246
0.00000	-0.00262
0.00000	-0.00230
0.00000	-0.00471
0.00000	-0.00342
0.00000	-0.00407
0.00000	-0.00359
0.00000	-0.00214
0.00000	-0.00504
0.00000	-0.00359
0.00000	-0.00455
0.00000	-0.00536
0.00000	-0.00101
0.00000	0.00286
0.00000	-0.00310
0.00000	-0.00359
0.00000	-0.00310
0.00000	-0.00004
0.00000	-0.00745
0.00000	-0.00020
0.00000	-0.00359
0.00000	-0.00439
0.00000	-0.00278
0.00000	-0.00407
0.00000	-0.00504
0.00000	-0.00246
0.00000	-0.00342
0.00000	-0.00536
0.00000	-0.00052
0.00000	0.00238
0.00000	-0.00181
0.00000	-0.00423
0.00000	-0.00326
0.00000	0.00221
0.00000	-0.00423
0.00000	-0.00391
0.00000	-0.00552
0.00000	-0.00052
0.00000	-0.00439
0.00000	-0.00632
0.00000	-0.00504
0.00000	-0.00149
0.00000	-0.00407
0.00000	-0.00423
0.00000	-0.00214
0.00000	-0.00294
0.00000	-0.00423
0.00000	-0.00020
0.00000	-0.00471
0.00000	-0.00342
0.00000	-0.00359
0.00000	-0.00310
0.00000	-0.00375
0.00000	-0.00326
0.00000	-0.00649
0.00000	0.00254
0.00000	0.00076
0.00000	-0.00181
0.00000	-0.00359
0.00000	-0.00197
0.00000	-0.00101
0.00000	-0.00471
0.00000	-0.00616
0.00000	-0.00375
0.01035	-0.00214
0.01035	-0.00600
0.01035	-0.00246
0.01035	-0.00487
0.01035	0.00060
0.01035	-0.00439
0.01035	-0.00294
0.01035	-0.00149
0.02070	0.00093
0.02070	0.00044
0.02070	-0.00536
0.02070	-0.00520
0.02070	-0.00326
0.02070	-0.00101
0.02070	-0.00117
0.02070	-0.00552
0.02070	-0.00794
0.02070	-0.00101
0.02070	-0.00487
0.02070	-0.00520
0.02070	-0.00294
0.02070	-0.00230
0.02070	-0.00069
0.02070	-0.00584
0.02070	-0.00632
0.02070	-0.00052
0.02070	-0.00230
0.02070	-0.00584
0.02070	-0.00407
0.02070	-0.00342
0.02070	0.00125
0.02070	-0.00278
0.02070	-0.00069
0.02070	-0.00375
0.02070	-0.00439
0.02070	-0.00342
0.02070	0.00044
0.02070	0.00012
0.02070	-0.00181
0.02070	-0.00052
0.02070	-0.00600
0.02070	-0.00471
0.02070	-0.00342
0.02070	-0.00471
0.02070	-0.00230
0.02070	0.00205
0.02070	-0.00326
0.02070	-0.00230
0.02070	-0.00149
0.02070	-0.00294
0.02070	-0.00326
0.02070	-0.00197
0.02070	0.00044
0.02070	-0.00181
0.02070	-0.00616
0.02070	-0.00069
0.02070	0.00044
0.02070	0.00221
0.02070	0.00044
0.02070	-0.00085
0.02070	0.00093
0.02070	-0.00729
0.02070	-0.00681
0.02070	-0.00665
0.02070	-0.00214
0.02070	-0.00036
0.02070	-0.00536
0.02070	-0.00069
0.02070	-0.00294
0.02070	-0.00278
0.02070	-0.00036
0.02070	-0.00342
0.02070	-0.00520
0.02070	-0.00713
0.02070	-0.00294
0.02070	-0.00326
0.02070	-0.00165
0.02070	-0.00359
0.02070	-0.00149
0.02070	0.00044
0.02070	-0.00020
0.02070	-0.00326
0.02070	-0.00568
0.02070	-0.00342
0.02070	-0.00713
0.03104	-0.00455
0.04139	-0.00326
0.05174	-0.00101
0.07244	0.00012
0.10348	-0.00471
0.12418	-0.00649
0.15522	0.00028
0.17592	-0.00375
0.20696	-0.00745
0.22766	-0.00020
0.26905	-0.00149
0.30010	-0.00359
0.34149	-0.00520
0.37254	-0.00504
0.41393	-0.00181
0.45532	-0.00149
0.50706	-0.00391
0.54845	-0.00230
0.60020	-0.00004
0.65194	-0.00230
0.70368	-0.00326
0.75542	-0.00294
0.79681	-0.00504
0.83820	-0.00520
0.88994	-0.00262
0.93134	-0.00197
0.97273	-0.00375
1.01412	-0.00117
1.06586	-0.00246
1.11761	-0.00504
1.17969	-0.00745
1.25213	-0.00085
1.31422	-0.00375
1.37631	-0.00359
1.44875	-0.00278
1.52118	-0.00391
1.57293	-0.00069
1.63501	-0.00294
1.68676	-0.00794
1.74885	-0.00246
1.79024	-0.00326
1.85233	-0.00649
1.90407	-0.00246
1.95581	-0.00777
2.00755	-0.00085
2.05929	-0.00487
2.11103	-0.00342
2.17312	-0.00616
2.22486	-0.00278
2.27660	-0.00342
2.34904	-0.00520
2.42148	-0.00874
2.49392	0.00044
2.55600	-0.00439
2.61809	-0.00600
2.69053	-0.00294
2.76297	-0.00906
2.82506	-0.00842
2.88715	-0.00117
2.94924	-0.00359
3.02167	-0.00423
3.08376	-0.00632
3.15620	-0.00020
3.23899	-0.00649
3.33212	-0.00278
3.40456	-0.00375
3.47699	-0.00278
3.54943	-0.00391
3.63222	-0.00230
3.72535	0.00060
3.79779	-0.00342
3.85988	-0.00552
3.93231	-0.00181
4.00475	-0.00407
4.07719	-0.00214
4.14963	-0.00036
4.23241	-0.00294
4.30485	0.00028
4.37729	-0.00278
4.43938	0.00173
4.50147	-0.00262
4.56355	-0.00085
4.62564	-0.00230
4.69808	-0.00214
4.77052	-0.00375
4.84296	-0.00616
4.90504	-0.00375
4.96713	-0.00085
5.02922	-0.00085
5.08096	-0.00342
5.13271	-0.00149
5.19479	-0.00052
5.26723	0.00157
5.33967	-0.00069
5.40176	0.00189
5.47420	-0.00101
5.54663	-0.00326
5.61907	-0.00149
5.69151	0.00254
5.75360	-0.00149
5.82603	-0.00149
5.88812	0.00060
5.95021	-0.00391
6.01230	0.00028
6.07439	-0.00052
6.13648	0.00093
6.19857	-0.00294
6.26066	-0.00052
6.32275	-0.00278
6.39519	0.00254
6.46762	-0.00375
6.54006	-0.00149
6.62285	0.00060
6.69528	0.00060
6.76772	0.00028
6.82981	0.00189
6.89190	-0.00520
6.96434	-0.00004
7.02643	-0.00133
7.07817	0.00076
7.12991	-0.00214
7.20234	0.00060
7.26443	-0.00181
7.32652	-0.00085
7.39896	-0.00020
7.47140	-0.00085
7.53349	0.00012
7.60592	0.00093
7.66801	0.00076
7.73010	-0.00407
7.79219	0.00028
7.85428	0.00125
7.92672	-0.00471
7.99916	0.00399
8.07159	-0.00085
8.16473	-0.00133
8.21647	0.00141
8.27856	-0.00036
8.33030	-0.00214
8.39239	0.00189
8.45448	0.00383
8.51657	-0.00020
8.57865	-0.00471
8.64074	0.00189
8.70283	0.00157
8.75457	-0.00020
8.80631	0.00141
8.85806	-0.00036
8.92015	-0.00085
8.97189	0.00238
9.03398	-0.00246
9.08572	0.00254
9.14781	-0.00262
9.19955	-0.00117
9.26164	-0.00230
9.31338	0.00221
9.37547	0.00511
9.43755	-0.00117
9.52034	-0.00069
9.58243	0.00205
9.64452	0.00286
9.71696	-0.00052
9.78939	0.00254
9.85148	0.00270
9.91357	0.00383
9.97566	0.00560
10.03775	0.00093
10.13088	-0.00052
10.19297	0.00270
10.25506	0.00141
10.31715	-0.00117
10.37924	0.00205
10.44133	0.00286
10.50342	0.00447
10.56551	0.00286
10.61725	0.00060
10.67934	0.00366
10.75178	0.00189
10.82421	0.00318
10.88630	0.00383
10.94839	0.00866
11.01048	0.00576
11.09327	0.00479
11.14501	0.00689
11.18640	0.00479
11.22779	0.00801
11.26919	0.00447
11.34162	0.00608
11.39336	0.00882
11.44510	0.00962
11.50719	0.01107
11.57963	0.00882
11.66242	0.00801
11.72451	0.01285
