Black Body Radiation Experiment Wed, Sep 23, 2020 1:04 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.77611	0.00060
0.85890	0.00447
0.95203	-0.00117
1.01412	0.00399
1.04517	0.00672
1.04517	0.00608
1.04517	0.00463
1.04517	0.00318
1.04517	-0.00069
1.05552	0.00350
1.06586	0.00463
1.06586	0.00254
1.06586	0.00270
1.06586	0.00399
1.07621	0.00576
1.11761	0.00479
1.20039	0.00576
1.31422	0.00544
1.40735	0.00076
1.49014	-0.00020
1.55223	0.00221
1.60397	0.00012
1.65571	0.00608
1.71780	0.00141
1.77989	-0.00133
1.83163	0.00399
1.88337	0.00495
1.93511	0.00366
1.96616	0.00560
2.00755	0.00060
2.03859	0.00527
2.06964	0.00479
2.11103	0.00511
2.14208	0.00350
2.18347	0.00544
2.22486	0.00463
2.25591	0.00125
2.28695	0.00447
2.32834	0.00431
2.35939	0.00463
2.39043	0.00366
2.43183	0.00479
2.47322	0.00511
2.51461	0.00221
2.55600	0.00753
2.60775	0.00850
2.65949	0.00415
2.70088	0.00109
2.76297	0.00415
2.81471	0.00060
2.87680	0.00012
2.92854	0.00157
2.98028	0.00383
3.01133	0.00141
3.06307	0.00334
3.10446	0.00060
3.13550	0.00737
3.17690	0.00302
3.21829	0.00527
3.25968	0.00254
3.29073	0.00431
3.33212	0.00318
3.36316	0.00093
3.41490	0.00576
3.45630	0.00318
3.51839	0.00270
3.58048	-0.00036
3.63222	0.00544
3.68396	0.00221
3.72535	0.00495
3.76674	0.00479
3.81848	0.00415
3.85988	0.00366
3.90127	0.00350
3.95301	0.00399
3.99440	0.00350
4.03580	0.00076
4.05649	0.00624
4.08754	0.00173
4.11858	0.00527
4.14963	0.00109
4.18067	0.00205
4.22206	0.00157
4.25311	0.00254
4.29450	0.00447
4.33589	0.00399
4.38764	0.00350
4.43938	0.00318
4.48077	0.00399
4.53251	0.00286
4.58425	0.00028
4.64634	0.00608
4.68773	0.00640
4.72913	0.00383
4.76017	0.00511
4.80156	0.00221
4.83261	0.00560
4.87400	0.00737
4.90504	0.00640
4.93609	0.00463
4.97748	0.00511
5.01888	0.00366
5.06027	0.00721
5.09131	0.00785
5.12236	0.00721
5.15340	0.00817
5.18445	0.00527
5.21549	0.00415
5.26723	0.00689
5.32932	0.00705
5.37071	0.00383
5.40176	0.00399
5.43280	0.00592
5.45350	0.00254
5.47420	0.00060
5.50524	0.00705
5.54663	0.00511
5.58803	0.00318
5.63977	0.00576
5.68116	0.00801
5.71220	0.00834
5.75360	0.00801
5.77429	0.00817
5.79499	0.00334
5.81569	-0.00004
5.83638	0.00656
5.85708	0.00318
5.88812	0.00447
5.90882	0.00076
5.93986	0.00672
5.97091	0.00576
6.00195	0.00721
6.03300	0.00527
6.06404	0.00431
6.11578	0.00672
6.15718	0.00527
6.20892	0.00366
6.25031	0.00302
6.29170	0.00511
6.34344	0.00769
6.39519	0.00447
6.44693	0.00125
6.48832	0.00866
6.52971	0.00705
6.57110	0.00624
6.61250	0.00689
6.65389	0.00318
6.69528	0.00866
6.73668	0.00157
6.78842	0.00656
6.82981	0.00850
6.87120	0.00463
6.91259	0.00608
6.95399	0.00624
6.99538	0.00415
7.03677	0.00914
7.08851	0.00834
7.12991	0.00979
7.19200	0.00624
7.24374	0.00850
7.28513	0.00689
7.32652	0.00705
7.37826	0.00705
7.41966	0.00656
7.45070	0.00157
7.49209	0.00254
7.53349	0.00495
7.58523	0.00753
7.63697	0.00527
7.68871	0.00689
7.73010	0.01011
7.77150	0.00511
7.81289	0.00850
7.83358	0.00737
7.86463	0.01011
7.90602	0.00608
7.93707	0.00592
7.96811	0.00898
8.00950	0.00544
8.05090	0.00850
8.09229	0.00672
8.12333	0.00914
8.15438	0.00705
8.17507	0.00511
8.20612	0.01107
8.23716	0.00383
8.27856	0.00560
8.31995	0.00898
8.36134	0.00721
8.41308	0.00721
8.46482	0.00689
8.50622	0.00672
8.54761	0.00415
8.57865	0.00350
8.60970	0.00801
8.63040	0.00608
8.65109	0.00286
8.66144	0.00898
8.68214	0.00640
8.69248	0.00769
8.71318	0.00979
8.72353	0.00544
8.74423	0.00817
8.77527	0.00705
8.79597	0.01043
8.82701	0.00834
8.85806	0.00882
8.88910	0.01156
8.93049	0.00640
8.96154	0.00689
8.99258	0.00753
9.02363	0.00995
9.06502	0.00914
9.09606	0.01156
9.13746	0.00463
9.17885	0.00769
9.22024	0.00608
9.26164	0.00866
9.30303	0.00769
9.34442	0.00415
9.38581	0.00914
9.41686	0.00769
9.43755	0.01043
9.46860	0.01107
9.49964	0.00689
9.54104	0.01414
9.58243	0.00801
9.64452	0.00576
9.67556	0.00866
9.71696	0.01043
9.75835	0.00995
9.79974	0.01140
9.85148	0.01027
9.89288	0.01027
9.93427	0.01381
9.95496	0.01204
10.00671	0.01188
10.04810	0.00995
10.08949	0.00850
10.13088	0.01011
10.16193	0.00898
10.20332	0.00576
10.23437	0.01172
10.26541	0.00930
10.30680	0.00946
10.33785	0.00995
10.36889	0.01349
10.39994	0.01865
10.43098	0.01156
10.46203	0.00866
10.48272	0.01285
10.50342	0.00962
10.52412	0.01430
10.55516	0.00850
10.58620	0.01011
10.61725	0.01124
10.64829	0.01107
10.66899	0.01075
10.68969	0.01478
10.71038	0.01156
10.73108	0.01252
10.76212	0.01075
10.79317	0.00866
10.81386	0.01140
10.84491	0.01140
10.87595	0.01269
10.90700	0.01655
10.93804	0.01655
10.96909	0.01365
11.00013	0.01252
11.03118	0.01462
11.06222	0.01301
11.09327	0.01575
11.12431	0.01542
11.14501	0.01510
11.17605	0.01591
11.20710	0.01526
11.24849	0.01542
11.27953	0.01349
11.31058	0.01140
11.35197	0.01655
11.38302	0.01172
11.42441	0.02010
11.44510	0.01768
11.48650	0.01655
11.52789	0.01736
11.55894	0.01591
11.60033	0.01977
11.64172	0.02187
11.68311	0.01655
11.74520	0.01945
11.78660	0.02590
11.81764	0.02219
11.85903	0.02058
11.89008	0.01945
11.92112	0.02026
11.94182	0.02138
11.98321	0.02557
12.02460	0.02267
12.06600	0.02670
12.10739	0.02606
12.15913	0.02815
12.19018	0.02428
12.24192	0.02751
12.28331	0.02702
12.32470	0.02896
12.36609	0.02992
12.40749	0.03024
12.44888	0.03298
12.49027	0.03588
12.53167	0.03782
12.56271	0.03959
12.60410	0.03637
12.64550	0.04378
12.67654	0.03782
12.72828	0.04313
12.75933	0.04716
12.79037	0.04684
12.82141	0.04507
12.84211	0.04619
12.87316	0.05248
12.89385	0.05296
12.93525	0.05634
12.96629	0.05248
12.98699	0.06085
13.00768	0.05811
13.04908	0.06279
13.08012	0.06085
13.12151	0.06810
13.15256	0.07020
13.19395	0.06826
13.25604	0.07600
13.28708	0.08067
13.32848	0.08147
13.36987	0.08357
13.40091	0.08856
13.44231	0.09275
13.48370	0.09678
13.53544	0.09726
13.57683	0.10934
13.61823	0.10983
13.65962	0.11627
13.68032	0.11563
13.71136	0.12368
13.73206	0.12884
13.77345	0.13206
13.81484	0.13721
13.85623	0.13979
13.91832	0.14962
13.95972	0.15332
14.03215	0.16170
14.09424	0.17072
14.14598	0.17700
14.19773	0.18506
14.23912	0.18683
14.28051	0.19553
14.32190	0.19779
14.37364	0.20423
14.41504	0.21277
14.46678	0.21808
14.50817	0.22131
14.53922	0.22115
14.59096	0.23065
14.62200	0.23581
14.66339	0.23919
14.69444	0.23951
14.72548	0.24402
14.76688	0.24177
14.81862	0.24418
14.84966	0.24209
14.87036	0.24692
14.90140	0.24869
14.93245	0.24499
14.96349	0.24676
15.00488	0.24821
15.04628	0.24595
15.07732	0.24708
15.11871	0.24708
15.16011	0.24563
15.19115	0.24402
15.23254	0.24305
15.28429	0.23854
15.33603	0.23516
15.38777	0.22856
15.43951	0.22694
15.48090	0.22066
15.53264	0.21535
15.58438	0.21406
15.62578	0.20552
15.65682	0.20262
15.68787	0.19779
15.71891	0.19424
15.76030	0.18989
15.80170	0.18570
15.83274	0.18023
15.86378	0.17362
15.89483	0.17169
15.91553	0.16541
15.94657	0.16460
15.98796	0.15896
16.02936	0.15203
16.07075	0.14930
16.12249	0.14414
16.17423	0.14285
16.21562	0.13431
16.25702	0.12803
16.30876	0.12368
16.35015	0.11724
16.38119	0.10950
16.42259	0.11063
16.45363	0.10435
16.49502	0.09420
16.53642	0.08888
16.57781	0.09130
16.60885	0.08647
16.63990	0.07890
16.67094	0.08163
16.70199	0.07181
16.73303	0.07149
16.77443	0.06440
16.81582	0.06085
16.85721	0.05763
16.88826	0.05538
16.92965	0.05570
16.96069	0.05167
16.99174	0.05022
17.03313	0.04394
17.07452	0.04362
17.11592	0.03701
17.14696	0.03443
17.18835	0.03427
17.21940	0.03604
17.24009	0.03427
17.27114	0.03363
17.31253	0.02847
17.34358	0.02944
17.38497	0.02976
17.41601	0.02042
17.45741	0.02348
17.49880	0.02026
17.54019	0.01752
17.59193	0.02300
17.63333	0.01301
17.68507	0.01575
17.71611	0.01301
17.76785	0.01317
17.81959	0.00979
17.85064	0.01639
17.89203	0.01462
17.93342	0.01333
17.97482	0.01156
18.00586	0.00995
18.04725	0.01317
18.07830	0.01124
18.11969	0.01285
18.14039	0.00995
18.17143	0.01027
18.18178	0.01462
18.21283	0.01446
18.24387	0.00930
18.27491	0.00979
18.29561	0.00366
18.32666	0.01075
18.34735	0.00705
18.37840	0.00689
18.39909	0.00898
18.43014	0.00866
18.45083	0.01220
18.48188	0.00560
18.50257	0.01478
18.53362	0.00979
18.56466	0.01236
18.59571	0.00898
18.62675	0.00898
18.66815	0.00705
18.68884	0.00721
18.73023	0.00608
18.76128	0.00527
18.80267	0.01317
18.84407	0.00882
18.87511	0.00801
18.90615	0.01043
18.94755	0.01043
18.96824	0.00705
18.99929	0.00689
19.01998	0.01430
19.04068	0.00882
19.07173	0.01059
19.09242	0.00753
19.11312	0.01381
19.14416	0.00672
19.16486	0.00560
19.18556	0.00737
19.21660	0.01059
19.23730	0.01220
19.25799	0.00850
19.28904	0.00640
19.30973	0.00431
19.34078	0.01269
19.36147	0.00914
19.38217	0.00866
19.40287	0.00705
19.43391	0.00850
19.46496	0.00930
19.49600	0.00882
19.52705	0.00801
19.56844	0.00672
19.59948	0.00737
19.63053	0.00737
19.67192	0.00737
19.69262	0.00705
19.72366	0.00801
19.75471	0.00834
19.79610	0.00834
19.83749	0.00721
19.87888	0.00898
19.92028	0.00672
19.95132	0.01059
19.98237	0.00979
20.02376	0.00608
20.07550	0.00785
20.11689	0.00785
20.16863	0.00882
20.21003	0.01027
20.26177	0.00640
20.31351	0.00753
20.36525	0.00995
20.40664	0.00624
20.44804	0.00753
20.48943	0.00898
20.54117	0.00785
20.59291	0.00656
20.63430	0.01011
20.68604	0.00689
20.72744	0.00640
20.76883	0.00817
20.82057	0.00753
20.88266	0.00721
20.93440	0.00479
20.98614	0.00817
21.03788	0.00995
21.08962	0.00737
21.14136	0.00769
21.19311	0.00995
21.25519	0.00689
