Black Body Radiation Experiment Wed, Sep 23, 2020 12:55 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.00753
0.00000	0.00785
0.00000	0.00270
0.00000	0.00350
0.00000	0.00850
0.00000	0.00624
0.00000	0.00592
0.00000	0.00689
0.00000	0.00576
0.00000	0.00817
0.00000	0.00721
0.00000	0.00415
0.00000	0.00737
0.00000	0.00705
0.00000	0.01172
0.00000	0.00334
0.00000	0.00383
0.00000	0.00801
0.00000	0.00721
0.00000	0.00721
0.00000	0.00721
0.00000	0.01220
0.00000	0.00995
0.00000	0.00334
0.00000	0.00801
0.00000	0.00914
0.00000	0.00866
0.00000	0.00576
0.00000	0.01124
0.00000	0.00431
0.00000	0.00527
0.00000	0.00640
0.00000	0.00334
0.00000	0.01188
0.00000	0.01091
0.00000	0.00560
0.00000	0.00753
0.00000	0.00495
0.00000	0.00415
0.00000	0.00672
0.00000	0.00527
0.00000	0.01172
0.00000	0.00608
0.00000	0.00592
0.00000	0.00753
0.00000	0.00753
0.00000	0.00689
0.00000	0.00850
0.00000	0.01091
0.00000	0.00801
0.00000	0.00882
0.00000	0.00705
0.00000	0.00801
0.00000	0.00817
0.00000	0.00705
0.00000	0.00592
0.00000	0.00866
0.00000	0.00769
0.00000	0.00834
0.00000	0.00866
0.00000	0.00962
0.00000	0.00962
0.00000	0.00769
0.00000	0.00592
0.00000	0.00511
0.00000	0.00125
0.00000	0.00254
0.00000	0.00624
0.00000	0.00383
0.00000	0.00817
0.00000	0.01188
0.00000	0.00576
0.00000	0.00640
0.00000	0.01011
0.00000	0.01091
0.00000	0.00624
0.00000	0.00366
0.00000	0.00769
0.00000	0.00656
0.00000	0.00737
0.00000	0.00946
0.00000	0.00640
0.00000	0.00930
0.00000	0.00479
0.00000	0.01011
0.00000	0.00962
0.00000	0.00608
0.00000	0.00834
0.00000	0.01059
0.00000	0.01027
0.00000	0.00737
0.00000	0.00463
0.00000	0.00785
0.00000	0.00672
0.00000	0.00399
0.00000	0.00447
0.00000	0.00672
0.00000	0.00785
0.00000	0.00801
0.00000	0.00753
0.00000	0.00962
0.00000	0.00656
0.00000	0.00737
0.00000	0.00511
0.00000	0.01011
0.00000	0.00834
0.00000	0.00834
0.00000	0.00238
0.00000	0.00624
0.00000	0.01043
0.00000	0.00737
0.00000	0.00946
0.00000	0.00962
0.00000	0.00753
0.00000	0.00592
0.00000	0.00930
0.00000	0.00721
0.00000	0.00689
0.00000	0.00576
0.00000	0.00640
0.00000	0.00995
0.00000	0.00576
0.00000	0.00898
0.00000	0.00399
0.00000	0.00979
0.00000	0.00656
0.00000	0.00399
0.00000	0.00689
0.00000	0.00817
0.00000	0.00511
0.00000	0.00527
