Black Body Radiation Experiment Wed, Sep 23, 2020 12:02 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.17403
0.00000	-0.18015
0.00000	-0.17177
0.00000	-0.18546
0.00000	-0.17709
0.00000	-0.18933
0.00000	-0.18869
0.00000	-0.17048
0.00000	-0.16533
0.00000	-0.17854
0.00000	-0.16919
0.00000	-0.19078
0.00000	-0.17676
0.00000	-0.17805
0.00000	-0.17660
0.00000	-0.17709
0.00000	-0.19529
0.00000	-0.18772
0.00000	-0.18579
0.00000	-0.16372
0.00000	-0.16404
0.00000	-0.16404
0.00000	-0.17483
0.00000	-0.16952
0.00000	-0.17387
0.00000	-0.19159
0.00000	-0.17338
0.00000	-0.17451
0.00000	-0.17934
0.00000	-0.18997
0.00000	-0.19787
0.00000	-0.17709
0.00000	-0.16372
0.00000	-0.18047
0.00000	-0.19336
0.00000	-0.16452
0.00000	-0.15937
0.00000	-0.18675
0.00000	-0.18321
0.00000	-0.18418
0.00000	-0.16500
0.00000	-0.17483
0.00000	-0.16082
0.00000	-0.17515
0.00000	-0.17918
0.00000	-0.16388
0.00000	-0.19287
0.00000	-0.17934
0.00000	-0.16823
0.00000	-0.18240
0.00000	-0.16307
0.00000	-0.17854
0.00000	-0.16484
0.00000	-0.16533
0.00000	-0.17950
0.00000	-0.17370
0.00000	-0.16033
0.00000	-0.16984
0.00000	-0.18563
0.00000	-0.18804
0.00000	-0.16307
0.00000	-0.16678
0.00000	-0.17886
0.00000	-0.17064
0.00000	-0.16372
0.00000	-0.17419
0.00000	-0.18385
0.00000	-0.15969
0.00000	-0.16517
0.00000	-0.17773
0.00000	-0.17612
0.00000	-0.15469
0.00000	-0.16613
0.00000	-0.16774
0.00000	-0.17548
0.00000	-0.16935
0.00000	-0.16597
0.00000	-0.17918
0.00000	-0.17983
0.00000	-0.15614
0.00000	-0.16291
0.00000	-0.16952
0.00000	-0.17515
0.00000	-0.15453
0.00000	-0.14793
0.00000	-0.15147
0.00000	-0.16323
0.00000	-0.16114
0.00000	-0.15276
0.00000	-0.14825
0.00000	-0.16758
0.00000	-0.16291
0.00000	-0.14906
0.00000	-0.14567
0.00000	-0.16871
0.00000	-0.16114
0.00000	-0.15776
0.00000	-0.15727
0.00000	-0.15695
0.00000	-0.14422
0.00000	-0.15872
0.00000	-0.14455
0.00000	-0.17064
0.00000	-0.15727
0.00000	-0.15324
0.00000	-0.16517
0.00000	-0.17676
0.00000	-0.16823
0.00000	-0.14036
0.00000	-0.17258
0.00000	-0.16662
0.00000	-0.18321
0.00000	-0.16662
0.00000	-0.15179
0.00000	-0.16678
0.00000	-0.17113
0.00000	-0.16194
0.00000	-0.15647
0.00000	-0.16436
0.00000	-0.18031
0.00000	-0.15147
0.00000	-0.16082
0.00000	-0.17113
0.00000	-0.16565
0.00000	-0.16871
0.00000	-0.15469
0.00000	-0.16645
0.00000	-0.17467
0.00000	-0.16259
0.00000	-0.16388
0.00000	-0.16178
0.00000	-0.18079
0.00000	-0.16710
0.00000	-0.16935
0.00000	-0.14873
0.00000	-0.17322
0.00000	-0.16114
0.00000	-0.16645
0.00000	-0.16984
0.00000	-0.16436
0.00000	-0.16468
0.00000	-0.17789
0.00000	-0.15840
0.00000	-0.15969
0.00000	-0.16404
0.00000	-0.17419
0.00000	-0.16001
0.00000	-0.16710
0.00000	-0.17209
0.00000	-0.17757
0.00000	-0.17000
0.00000	-0.16291
0.00000	-0.16211
0.00000	-0.17483
0.00000	-0.16807
0.00000	-0.16275
0.00000	-0.16678
0.00000	-0.18611
0.00000	-0.17548
0.00000	-0.16694
0.00000	-0.16758
0.00000	-0.18482
0.00000	-0.16678
0.00000	-0.15566
0.00000	-0.16420
0.00000	-0.18160
0.00000	-0.16855
0.00000	-0.16420
0.00000	-0.16436
0.00000	-0.17821
0.00000	-0.18047
0.00000	-0.17966
0.01035	-0.15631
0.01035	-0.17548
0.01035	-0.18917
0.01035	-0.19142
0.01035	-0.16339
0.01035	-0.15679
0.01035	-0.16758
0.01035	-0.18111
0.01035	-0.16098
0.01035	-0.17097
0.01035	-0.17097
0.01035	-0.18337
0.01035	-0.16549
0.01035	-0.15921
0.01035	-0.15598
0.01035	-0.16468
0.01035	-0.16645
0.01035	-0.17886
0.01035	-0.15840
0.01035	-0.16098
0.01035	-0.16500
0.01035	-0.17048
0.01035	-0.18498
0.01035	-0.16452
0.01035	-0.15921
0.01035	-0.18305
0.01035	-0.17950
0.01035	-0.16678
0.01035	-0.17306
0.01035	-0.16420
0.01035	-0.18224
0.01035	-0.16533
0.01035	-0.15389
0.01035	-0.17403
0.01035	-0.17918
0.01035	-0.17644
0.01035	-0.16404
0.01035	-0.16855
0.01035	-0.18385
0.01035	-0.17000
0.01035	-0.15872
0.01035	-0.17467
0.02070	-0.17918
0.02070	-0.16565
0.02070	-0.17467
0.03104	-0.16839
0.04139	-0.17467
0.06209	-0.17306
0.08279	-0.17322
0.10348	-0.18627
0.13453	-0.18804
0.15522	-0.18321
0.17592	-0.17838
0.21731	-0.18160
0.24836	-0.18015
0.28975	-0.18708
0.33114	-0.18273
0.39323	-0.17435
0.46567	-0.19561
0.52776	-0.18192
0.55880	-0.18820
0.58985	-0.17596
0.60020	-0.17338
0.61054	-0.17999
0.62089	-0.16098
0.63124	-0.17048
0.64159	-0.16694
0.66228	-0.16613
0.69333	-0.16645
0.72437	-0.17564
0.77611	-0.15663
0.84855	-0.17628
0.93134	-0.16243
1.02447	-0.16758
1.11761	-0.17177
1.21074	-0.17290
1.31422	-0.17660
1.40735	-0.17612
1.49014	-0.18273
1.56258	-0.16742
1.62467	-0.18530
1.66606	-0.17789
1.70745	-0.15276
1.74885	-0.17499
1.79024	-0.18273
1.84198	-0.18353
1.89372	-0.16227
1.95581	-0.16855
2.01790	-0.17902
2.07999	-0.16645
2.15242	-0.17274
2.24556	-0.17660
2.32834	-0.17225
2.41113	-0.16114
2.48357	-0.17838
2.54566	-0.17209
2.60775	-0.16662
2.64914	-0.16243
2.71123	-0.17322
2.75262	-0.15647
2.82506	-0.16774
2.88715	-0.17161
2.94924	-0.17290
3.01133	-0.18256
3.07341	-0.17225
3.15620	-0.17821
3.23899	-0.18176
3.32177	-0.16742
3.38386	-0.18015
3.45630	-0.17403
3.50804	-0.17999
3.57013	-0.17258
3.63222	-0.17290
3.70465	-0.18111
3.76674	-0.17709
3.82883	-0.17757
3.90127	-0.17048
3.97371	-0.17419
4.05649	-0.17773
4.12893	-0.16468
4.20137	-0.17515
4.26346	-0.17097
4.33589	-0.18192
4.38764	-0.17628
4.44972	-0.17370
4.52216	-0.16259
4.59460	-0.17048
4.67738	-0.16662
4.74982	-0.17129
4.82226	-0.16629
4.88435	-0.15582
4.94644	-0.16807
5.01888	-0.17129
5.09131	-0.15792
5.18445	-0.16339
5.26723	-0.17467
5.33967	-0.17934
5.42245	-0.17258
5.49489	-0.17725
5.56733	-0.18997
5.65012	-0.17193
5.74325	-0.17370
5.81569	-0.17242
5.90882	-0.17548
5.99161	-0.17032
6.06404	-0.17660
6.13648	-0.18691
6.19857	-0.17467
6.28136	-0.17064
6.34344	-0.17000
6.41588	-0.17354
6.47797	-0.16372
6.55041	-0.16968
6.62285	-0.16484
6.69528	-0.17773
6.75737	-0.15727
6.82981	-0.15469
6.90225	-0.16742
6.97468	-0.16790
7.02643	-0.17435
7.07817	-0.17338
7.14026	-0.18128
7.19200	-0.17709
7.25409	-0.18192
7.31617	-0.17306
7.38861	-0.17113
7.44035	-0.17709
7.48175	-0.17983
7.52314	-0.18273
7.57488	-0.18337
7.62662	-0.17515
7.67836	-0.17451
7.73010	-0.18079
7.77150	-0.17757
7.82324	-0.16694
7.86463	-0.17032
7.91637	-0.15373
7.97846	-0.16468
8.05090	-0.16388
8.11299	-0.16758
8.17507	-0.15566
8.24751	-0.16581
8.31995	-0.15856
8.39239	-0.16935
8.47517	-0.17612
8.55796	-0.17097
8.63040	-0.16968
8.71318	-0.17080
8.78562	-0.16001
8.85806	-0.17322
