Black Body Radiation Experiment Wed, Sep 23, 2020 2:44 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.03274
0.00000	-0.03323
0.00000	-0.02888
0.00000	-0.02791
0.00000	-0.03194
0.00000	-0.03033
0.00000	-0.03065
0.00000	-0.03210
0.00000	-0.03178
0.00000	-0.03194
0.00000	-0.03516
0.00000	-0.03162
0.00000	-0.03162
0.00000	-0.02856
0.00000	-0.03419
0.00000	-0.03178
0.00000	-0.03017
0.00000	-0.03097
0.00000	-0.02823
0.00000	-0.03323
0.00000	-0.03049
0.00000	-0.03725
0.00000	-0.03307
0.00000	-0.03274
0.00000	-0.03242
0.00000	-0.03452
0.00000	-0.03194
0.00000	-0.02711
0.00000	-0.02968
0.00000	-0.02839
0.00000	-0.03371
0.00000	-0.03146
0.00000	-0.03081
0.00000	-0.03033
0.00000	-0.03194
0.00000	-0.03355
0.00000	-0.02984
0.00000	-0.03516
0.00000	-0.03129
0.00000	-0.03065
0.00000	-0.02984
0.00000	-0.03081
0.00000	-0.03419
0.00000	-0.03194
0.00000	-0.03355
0.00000	-0.03097
0.00000	-0.03194
0.00000	-0.03081
0.00000	-0.03194
0.00000	-0.03307
0.00000	-0.03742
0.00000	-0.03597
0.00000	-0.03484
0.00000	-0.03436
0.00000	-0.03113
0.00000	-0.03049
0.00000	-0.03097
0.00000	-0.03258
0.00000	-0.03097
0.00000	-0.03419
0.00000	-0.03274
0.00000	-0.02807
0.00000	-0.03033
0.00000	-0.03258
0.00000	-0.03113
0.00000	-0.03194
0.00000	-0.02872
0.00000	-0.02775
0.00000	-0.02630
0.00000	-0.03065
0.00000	-0.02904
0.00000	-0.02630
0.00000	-0.03033
0.00000	-0.03017
0.00000	-0.02952
0.00000	-0.02582
0.00000	-0.02936
0.00000	-0.03129
0.00000	-0.03033
0.00000	-0.03049
0.00000	-0.03081
0.00000	-0.03274
0.00000	-0.02549
0.00000	-0.02888
0.00000	-0.02694
0.00000	-0.03129
0.00000	-0.02823
0.00000	-0.03226
0.00000	-0.03226
0.00000	-0.02807
0.00000	-0.03049
0.00000	-0.02566
0.00000	-0.02775
0.00000	-0.03274
0.00000	-0.03226
0.00000	-0.02888
0.00000	-0.03210
0.00000	-0.02904
0.00000	-0.02872
0.00000	-0.02872
0.00000	-0.02936
0.00000	-0.02856
0.00000	-0.03226
0.00000	-0.03162
0.00000	-0.03323
0.00000	-0.03065
0.00000	-0.03001
0.00000	-0.03484
0.00000	-0.02936
0.00000	-0.03113
0.00000	-0.03049
0.00000	-0.03484
0.00000	-0.02984
0.00000	-0.03242
0.00000	-0.02807
0.00000	-0.03017
0.00000	-0.02904
0.00000	-0.02904
0.00000	-0.03033
0.00000	-0.02711
0.00000	-0.03387
0.00000	-0.03194
0.00000	-0.03323
0.00000	-0.03001
0.00000	-0.03049
0.00000	-0.03178
0.00000	-0.03564
0.00000	-0.03403
0.00000	-0.03178
0.00000	-0.03274
0.00000	-0.02872
0.00000	-0.03419
0.00000	-0.03097
0.00000	-0.03452
0.00000	-0.03097
0.00000	-0.02872
0.00000	-0.03307
0.00000	-0.03146
0.00000	-0.03242
0.00000	-0.02968
0.00000	-0.03097
0.00000	-0.03226
0.00000	-0.02952
0.00000	-0.02968
0.00000	-0.02936
0.00000	-0.03291
0.00000	-0.02952
0.00000	-0.02566
0.00000	-0.03323
0.00000	-0.03097
0.00000	-0.02968
0.00000	-0.02984
0.00000	-0.03194
0.00000	-0.03307
0.00000	-0.03113
0.00000	-0.02952
0.00000	-0.03226
0.00000	-0.03017
0.00000	-0.03242
0.00000	-0.02856
0.00000	-0.03194
0.00000	-0.02888
0.00000	-0.03436
0.00000	-0.03258
0.00000	-0.02968
0.00000	-0.03323
0.00000	-0.02888
0.00000	-0.02678
0.00000	-0.02904
0.00000	-0.03001
0.00000	-0.03307
0.00000	-0.02759
0.00000	-0.03146
0.00000	-0.03001
0.00000	-0.02936
0.00000	-0.02823
0.00000	-0.03113
0.00000	-0.03049
0.00000	-0.03081
0.00000	-0.02952
0.00000	-0.03162
0.00000	-0.03065
0.00000	-0.03017
0.00000	-0.02646
0.00000	-0.03049
0.00000	-0.03387
0.00000	-0.03162
0.00000	-0.03081
0.00000	-0.03291
0.01035	-0.03323
0.01035	-0.03274
0.02070	-0.03081
0.03104	-0.03162
0.03104	-0.03033
0.03104	-0.03113
0.03104	-0.02904
0.03104	-0.03291
0.03104	-0.03162
0.03104	-0.03307
0.03104	-0.03162
0.03104	-0.03146
0.03104	-0.02952
0.03104	-0.03065
0.03104	-0.03194
0.03104	-0.03113
0.03104	-0.02694
0.03104	-0.03081
0.03104	-0.02904
0.03104	-0.03081
0.03104	-0.02984
0.03104	-0.03291
0.03104	-0.03146
0.03104	-0.02984
0.03104	-0.03178
0.03104	-0.03645
0.03104	-0.02888
0.03104	-0.03371
0.03104	-0.03210
0.03104	-0.03307
0.03104	-0.03307
0.03104	-0.03113
0.03104	-0.02968
0.03104	-0.03226
0.03104	-0.03065
0.03104	-0.02823
0.03104	-0.03258
0.03104	-0.03017
0.03104	-0.02839
0.03104	-0.03033
0.03104	-0.03129
0.03104	-0.03387
0.03104	-0.03242
0.03104	-0.03146
0.03104	-0.02984
0.03104	-0.03242
0.03104	-0.03146
0.03104	-0.03387
0.03104	-0.03371
0.03104	-0.03017
0.03104	-0.03194
0.03104	-0.02598
0.03104	-0.03403
0.03104	-0.03081
0.03104	-0.03001
0.03104	-0.02968
0.03104	-0.03113
0.02070	-0.03371
0.02070	-0.02791
0.02070	-0.03081
0.02070	-0.03178
0.02070	-0.03194
0.02070	-0.03081
0.02070	-0.03323
0.02070	-0.03548
0.02070	-0.03371
0.02070	-0.03210
0.02070	-0.03339
0.02070	-0.03146
0.02070	-0.03597
0.02070	-0.03065
0.02070	-0.03307
0.02070	-0.03113
0.02070	-0.02920
0.02070	-0.03419
0.02070	-0.03532
0.02070	-0.03258
0.02070	-0.03178
0.01035	-0.03049
0.01035	-0.03355
0.01035	-0.03484
0.01035	-0.03081
0.01035	-0.02743
0.01035	-0.03097
0.01035	-0.03387
0.01035	-0.03129
0.01035	-0.03049
0.01035	-0.03162
0.01035	-0.03162
0.01035	-0.03113
0.01035	-0.03597
0.01035	-0.03049
0.01035	-0.02872
0.01035	-0.03403
0.01035	-0.02968
0.02070	-0.03049
0.02070	-0.02678
0.02070	-0.03355
0.02070	-0.03210
0.02070	-0.03146
0.02070	-0.03065
0.02070	-0.03001
0.02070	-0.02936
0.02070	-0.03371
0.02070	-0.03548
0.02070	-0.02920
0.02070	-0.03033
0.03104	-0.03291
0.04139	-0.03580
0.05174	-0.03274
0.06209	-0.03001
0.08279	-0.03419
0.11383	-0.03113
0.15522	-0.02952
0.18627	-0.03387
0.20696	-0.02856
0.24836	-0.02920
0.28975	-0.03307
0.33114	-0.02984
0.37254	-0.03355
0.41393	-0.02775
0.44497	-0.03194
0.48637	-0.03017
0.51741	-0.03113
0.56915	-0.02888
0.62089	-0.03033
0.68298	-0.03291
0.74507	-0.02968
0.78646	-0.03387
0.83820	-0.02904
0.88994	-0.03371
0.95203	-0.03162
1.01412	-0.03081
1.07621	-0.03162
1.14865	-0.03323
1.21074	-0.02984
1.28318	-0.03226
1.33492	-0.02839
1.37631	-0.03065
1.43840	-0.03097
1.49014	-0.02775
1.54188	-0.03113
1.59362	-0.02936
1.63501	-0.03081
1.67641	-0.03162
1.71780	-0.02888
1.75919	-0.03613
1.80059	-0.03001
1.84198	-0.03065
1.88337	-0.02936
1.93511	-0.03693
1.98685	-0.03242
2.03859	-0.02856
2.07999	-0.02952
2.14208	-0.03049
2.20417	-0.03162
2.27660	-0.03129
2.35939	-0.03436
2.43183	-0.03226
2.49392	-0.03484
2.54566	-0.02872
2.59740	-0.03097
2.63879	-0.02968
2.70088	-0.03017
2.76297	-0.02743
2.82506	-0.03129
2.87680	-0.03081
2.92854	-0.02662
2.98028	-0.03307
3.04237	-0.02694
3.09411	-0.03033
3.14585	-0.02904
3.18724	-0.02968
3.23899	-0.03081
3.30107	-0.02839
3.35282	-0.03274
3.41490	-0.02904
3.48734	-0.03146
3.54943	-0.02775
3.61152	-0.02791
3.67361	-0.02759
3.72535	-0.02904
3.79779	-0.02888
3.84953	-0.03065
3.91162	-0.02807
3.98406	-0.03371
