Black Body Radiation Experiment Wed, Sep 23, 2020 12:52 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.00366
0.00000	-0.00133
0.00000	0.00431
0.00000	0.00076
0.00000	0.00060
0.00000	0.00044
0.00000	0.00399
0.00000	-0.00294
0.00000	0.00173
0.00000	0.00205
0.00000	0.00157
0.00000	0.00173
0.00000	0.00205
0.00000	0.00286
0.00000	-0.00294
0.00000	-0.00004
0.00000	-0.00133
0.00000	-0.00036
0.00000	-0.00020
0.00000	0.00189
0.00000	0.00028
0.00000	0.00350
0.00000	0.00205
0.00000	-0.00036
0.00000	0.00125
0.00000	-0.00036
0.00000	0.00415
0.01035	0.00125
0.01035	0.00109
0.01035	0.00028
0.01035	0.00012
0.01035	0.00028
0.01035	0.00447
0.01035	0.00366
0.01035	0.00431
0.01035	-0.00036
0.01035	0.00415
0.01035	0.00286
0.01035	0.00254
0.01035	0.00157
0.01035	-0.00181
0.01035	0.00624
0.01035	0.00076
0.01035	-0.00149
0.01035	-0.00197
0.01035	0.00318
0.01035	-0.00004
0.01035	0.00205
0.01035	0.00286
0.01035	0.00076
0.01035	-0.00020
0.01035	0.00141
0.01035	0.00076
0.01035	0.00157
0.01035	-0.00197
0.01035	0.00044
0.01035	-0.00020
0.01035	0.00318
0.01035	0.00447
0.01035	0.00334
0.01035	0.00238
0.01035	0.00544
0.01035	-0.00085
0.01035	-0.00294
0.01035	0.00044
0.01035	0.00060
0.01035	-0.00326
0.01035	0.00125
0.01035	0.00318
0.01035	-0.00004
0.01035	0.00109
0.01035	-0.00052
0.01035	0.00447
0.01035	0.00189
0.01035	0.00125
0.01035	-0.00133
0.01035	-0.00101
0.01035	0.00173
0.01035	0.00205
0.01035	0.00173
0.01035	0.00205
0.01035	0.00238
0.01035	0.00221
0.01035	0.00383
0.01035	0.00270
0.01035	0.00044
0.01035	0.00189
0.01035	0.00221
0.01035	0.00028
0.01035	0.00125
0.01035	-0.00085
0.01035	0.00302
0.01035	0.00109
0.01035	0.00076
0.01035	0.00592
0.01035	0.00093
0.01035	-0.00117
0.01035	0.00044
0.01035	0.00141
0.01035	0.00511
0.01035	0.00109
0.01035	-0.00085
0.01035	0.00463
0.01035	0.00189
0.01035	-0.00117
0.01035	-0.00133
0.01035	-0.00085
0.01035	0.00093
0.01035	0.00157
0.01035	0.00302
0.01035	0.00189
0.01035	0.00044
0.01035	0.00366
0.01035	0.00318
0.01035	0.00318
0.01035	0.00238
0.01035	0.00093
0.01035	0.00254
0.01035	0.00286
0.01035	0.00383
0.01035	0.00173
0.01035	0.00318
0.01035	0.00238
0.01035	0.00173
0.01035	0.00093
0.01035	0.00125
0.01035	-0.00165
0.01035	0.00157
0.01035	0.00189
0.01035	0.00093
0.01035	0.00141
0.01035	0.00334
0.01035	-0.00149
0.01035	0.00141
0.01035	-0.00230
0.01035	0.00221
0.01035	-0.00052
0.01035	0.00431
0.01035	0.00173
0.01035	0.00415
0.01035	-0.00020
0.01035	-0.00004
0.01035	0.00286
0.01035	0.00318
0.01035	0.00399
0.01035	0.00366
0.01035	0.00350
0.01035	0.00399
0.01035	0.00189
0.01035	-0.00197
0.01035	0.00076
0.01035	0.00173
0.01035	-0.00101
0.01035	0.00350
0.01035	-0.00375
0.01035	0.00221
0.01035	-0.00407
0.01035	0.00125
0.01035	0.00093
0.01035	0.00238
0.01035	-0.00036
0.01035	0.00060
0.01035	0.00093
0.01035	0.00189
0.01035	-0.00101
0.01035	-0.00536
0.01035	0.00044
0.01035	-0.00036
0.01035	0.00093
0.01035	0.00270
0.01035	-0.00004
0.01035	0.00125
0.01035	0.00141
0.01035	0.00125
0.01035	0.00044
0.01035	0.00109
0.01035	0.00254
0.01035	0.00173
0.01035	-0.00165
0.00000	0.00318
0.00000	-0.00069
0.00000	0.00350
0.00000	0.00383
0.00000	0.00286
0.00000	0.00076
0.00000	0.00125
0.00000	0.00028
0.00000	0.00318
0.00000	-0.00052
0.00000	0.00254
0.00000	0.00415
0.00000	0.00560
0.00000	0.00270
0.00000	-0.00052
0.00000	0.00383
0.00000	0.00383
0.00000	0.00415
0.00000	0.00527
0.00000	0.00383
0.00000	0.00415
0.00000	0.00383
0.00000	0.00286
0.00000	0.00318
0.00000	0.00254
0.00000	-0.00101
0.00000	0.00189
0.01035	0.00060
0.01035	0.00302
0.01035	-0.00004
0.01035	0.00431
0.01035	0.00302
0.01035	0.00221
0.01035	0.00157
0.01035	0.00608
0.01035	0.00350
0.01035	0.00125
0.01035	0.00109
0.01035	-0.00036
0.02070	-0.00181
0.02070	-0.00036
0.02070	0.00060
0.02070	0.00254
0.02070	0.00141
0.02070	0.00012
0.02070	0.00028
0.02070	0.00383
0.02070	0.00479
0.02070	-0.00004
0.02070	0.00028
0.02070	0.00801
0.02070	0.00399
0.02070	0.00141
0.02070	-0.00278
0.02070	-0.00165
0.02070	0.00302
0.02070	0.00318
0.02070	0.00189
0.02070	0.00028
0.02070	0.00141
0.02070	0.00511
0.02070	0.00383
0.02070	-0.00036
0.02070	0.00527
0.02070	0.00189
0.02070	0.00479
0.02070	0.00254
0.02070	0.00431
0.02070	0.00656
0.02070	-0.00004
0.02070	0.00125
0.02070	0.00270
0.02070	0.00157
0.02070	0.00028
0.02070	-0.00004
0.02070	0.00109
0.02070	0.00383
0.02070	0.00318
0.02070	-0.00230
0.03104	0.00431
0.04139	-0.00036
0.05174	0.00286
0.06209	0.00173
0.07244	0.00431
0.08279	0.00270
0.09313	0.00318
0.10348	-0.00197
0.11383	0.00495
0.13453	0.00431
0.15522	0.00012
0.17592	-0.00149
0.19662	0.00527
0.21731	0.00093
0.24836	0.00495
0.28975	0.00221
0.33114	0.00189
0.37254	0.00221
0.41393	0.00447
0.45532	0.00350
0.49671	-0.00101
0.52776	0.00511
0.55880	0.00592
0.58985	0.00205
0.62089	-0.00117
0.65194	0.00302
0.69333	0.00141
0.72437	0.00189
0.76577	0.00415
0.80716	0.00254
0.85890	0.00801
0.91064	0.00350
0.96238	0.00721
1.01412	0.00302
1.06586	0.00238
1.11761	0.00286
1.17969	0.00334
1.23144	-0.00117
1.28318	0.00044
1.34527	0.00238
1.39701	0.00576
1.44875	0.00495
1.50049	0.00560
1.55223	0.00431
1.60397	0.00173
1.64536	0.00189
1.69710	0.00205
1.74885	0.00350
1.80059	0.00334
1.85233	0.00656
1.89372	0.00238
1.94546	0.00527
1.99720	0.00334
2.04894	0.00705
2.10068	0.00479
2.15242	0.00511
2.21451	0.00399
2.26625	0.00366
2.31800	0.00560
2.36974	0.00205
2.41113	0.00399
2.45252	0.00141
2.48357	0.00012
2.51461	0.00366
2.53531	0.00221
2.56635	0.00286
2.58705	0.00431
2.61809	0.00076
2.65949	0.00689
2.70088	0.00125
2.74227	0.00544
2.78366	0.00399
2.83541	0.00850
2.88715	0.00302
2.92854	0.00608
2.99063	0.00576
3.05272	0.00463
3.10446	0.00415
3.16655	0.00431
3.24933	0.00383
3.31142	0.00608
3.38386	0.00689
3.44595	0.00463
3.50804	0.00656
3.59082	0.00318
3.65291	0.00447
3.72535	0.00495
3.77709	0.00785
3.84953	0.00495
3.91162	0.00527
3.98406	0.00350
4.04614	0.00672
4.12893	0.00109
4.20137	0.00479
4.28415	0.00447
4.35659	0.00415
4.42903	0.00721
4.49112	0.00286
4.56355	0.00431
4.63599	0.00270
4.70843	0.00109
4.77052	0.00189
4.83261	0.00608
4.89470	0.00479
4.95679	0.00318
5.01888	0.00463
5.07062	0.00576
5.14305	0.00479
5.19479	-0.00133
5.26723	0.00527
5.35002	0.00302
5.41211	0.00769
5.48454	0.00141
5.55698	0.00221
5.62942	0.00189
5.69151	0.00447
5.76395	0.00318
5.83638	0.00157
5.89847	0.00624
5.97091	0.00479
6.01230	0.00383
6.06404	0.00656
6.09509	0.00334
6.14683	0.00141
6.18822	0.00366
6.22961	0.00366
6.26066	0.00495
6.28136	0.00318
6.31240	0.00560
6.35379	0.00463
6.38484	0.00479
6.42623	0.00318
6.46762	0.00415
6.51936	0.00447
6.57110	0.00689
6.62285	0.00399
6.68493	0.00495
6.75737	0.00560
6.80911	0.00286
6.87120	0.00560
6.92294	0.00656
6.99538	0.00093
7.05747	0.00447
7.14026	0.00785
7.20234	0.00479
7.25409	0.00866
7.31617	0.00318
7.39896	0.01011
7.47140	0.00286
7.56453	0.00576
7.61627	0.00769
7.67836	0.00656
7.73010	0.00238
7.79219	0.00479
7.84393	0.00850
7.89567	0.00286
7.93707	0.00656
7.99916	0.00479
8.07159	0.00350
8.14403	0.00576
8.21647	0.00866
8.28891	0.00286
8.36134	0.00399
8.44413	0.00624
8.52691	0.00801
8.60970	0.00640
8.68214	0.00350
8.76492	0.00592
8.83736	0.00817
8.92015	0.00286
9.00293	0.00511
9.08572	0.00930
9.15815	0.00527
9.23059	0.00608
9.30303	0.00834
9.37547	0.00383
9.42721	0.00785
9.48930	0.00592
9.54104	0.00914
9.60313	0.00705
9.65487	0.00914
9.70661	0.00850
9.75835	0.00834
9.79974	0.00511
9.83079	0.00544
9.88253	0.01091
9.92392	0.00785
9.96531	0.01059
10.00671	0.00544
10.03775	0.00608
10.08949	0.00608
10.15158	0.01301
10.19297	0.01220
10.26541	0.01220
10.32750	0.01107
10.35854	0.00946
10.41029	0.01140
10.46203	0.00656
10.52412	0.00817
10.59655	0.00769
10.67934	0.01220
10.74143	0.01252
10.80352	0.01252
10.86561	0.01140
10.90700	0.00979
10.95874	0.01269
11.02083	0.01285
11.08292	0.01607
11.14501	0.01220
11.22779	0.01478
11.28988	0.01430
11.36232	0.01317
11.42441	0.01768
11.49685	0.01446
11.58998	0.01736
11.67277	0.01752
11.74520	0.01816
11.81764	0.01671
11.91077	0.01816
11.98321	0.02525
12.06600	0.02219
12.16948	0.02783
12.24192	0.02622
12.31435	0.02928
12.37644	0.02815
12.46958	0.02412
12.53167	0.03443
12.59375	0.03572
12.68689	0.03927
12.75933	0.03878
12.86281	0.04458
12.93525	0.04507
13.02838	0.05215
13.10082	0.05795
13.21465	0.06456
13.33882	0.06955
13.44231	0.08453
13.56649	0.09211
13.68032	0.10532
13.78380	0.11450
13.86658	0.12706
13.97006	0.14156
14.07355	0.15638
14.16668	0.17523
14.27016	0.18522
14.34260	0.20310
14.41504	0.21390
14.48747	0.22791
14.58061	0.24144
14.66339	0.25465
14.74618	0.26110
14.82897	0.27109
14.92210	0.27946
15.00488	0.28172
15.05663	0.28736
15.14976	0.28591
15.22220	0.28945
15.28429	0.28430
15.35672	0.28220
15.41881	0.27737
15.49125	0.27237
15.56369	0.26512
15.62578	0.25804
15.68787	0.25723
15.74995	0.25014
15.81204	0.23838
15.87413	0.23081
15.93622	0.22034
15.98796	0.21100
16.03970	0.20165
16.09144	0.19295
16.14319	0.18361
16.19493	0.17797
16.24667	0.17088
16.29841	0.16138
16.36050	0.15316
16.42259	0.14656
16.48468	0.13770
16.54677	0.12948
16.60885	0.12304
16.67094	0.11450
16.73303	0.10741
16.78477	0.09646
16.85721	0.08969
16.91930	0.08357
16.98139	0.07777
17.05383	0.06681
17.11592	0.06778
17.17801	0.05876
