Black Body Radiation Experiment Wed, Sep 23, 2020 1:01 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.00713
0.00000	-0.00455
0.00000	-0.00568
0.00000	-0.00600
0.00000	-0.00471
0.00000	-0.00745
0.00000	-0.00584
0.00000	-0.00391
0.00000	-0.00874
0.00000	-0.00230
0.00000	-0.00487
0.00000	-0.00165
0.00000	-0.00600
0.00000	-0.00504
0.00000	-0.00520
0.00000	-0.00584
0.00000	-0.00246
0.00000	-0.00745
0.00000	-0.00504
0.00000	-0.00487
0.00000	-0.00697
0.00000	-0.00552
0.00000	-0.00761
0.00000	-0.01164
0.00000	-0.00487
0.00000	-0.00681
0.00000	-0.00842
0.00000	-0.00922
0.00000	-0.00520
0.00000	-0.00375
0.00000	-0.01067
0.00000	-0.00455
0.00000	-0.00471
0.00000	-0.00536
0.00000	-0.00794
0.00000	-0.00504
0.00000	-0.00310
0.00000	-0.00600
0.00000	-0.00794
0.00000	-0.00665
0.00000	-0.00262
0.00000	-0.00278
0.00000	-0.00681
0.00000	-0.00487
0.00000	-0.00294
0.00000	-0.00471
0.00000	-0.00407
0.00000	-0.00278
0.00000	-0.00681
0.00000	-0.00890
0.00000	-0.00342
0.00000	-0.00294
0.00000	-0.00455
0.00000	-0.00552
0.00000	-0.00632
0.00000	-0.00246
0.00000	-0.00600
0.00000	-0.00649
0.00000	-0.01067
0.00000	-0.00632
0.00000	-0.00584
0.00000	-0.00761
0.00000	-0.00342
0.00000	-0.00906
0.00000	-0.00487
0.00000	-0.00874
0.00000	-0.00101
0.00000	-0.00455
0.00000	-0.00777
0.00000	-0.00858
0.00000	-0.00665
0.00000	-0.00858
0.00000	-0.00826
0.00000	-0.00568
0.00000	-0.00294
0.00000	-0.00536
0.00000	-0.00375
0.00000	-0.00616
0.00000	-0.00439
0.00000	-0.00568
0.00000	-0.00649
0.00000	-0.00858
0.00000	-0.00713
0.00000	-0.00520
0.00000	-0.00906
0.00000	-0.00874
0.00000	-0.00471
0.00000	-0.00906
0.00000	-0.00052
0.00000	-0.00487
0.00000	-0.00552
0.00000	-0.00600
0.00000	-0.00681
0.00000	-0.00439
0.00000	-0.00375
0.00000	-0.00439
0.00000	-0.00713
0.00000	-0.00665
0.00000	-0.00520
0.00000	-0.01051
0.00000	-0.00681
0.00000	-0.00552
0.00000	-0.00407
0.00000	-0.01100
0.00000	-0.00600
0.00000	-0.00407
0.00000	-0.00842
0.00000	-0.00745
0.00000	-0.00794
0.00000	-0.00665
0.00000	-0.00649
0.00000	-0.00536
0.00000	-0.00874
0.00000	0.00109
0.00000	-0.00375
0.00000	-0.00439
0.00000	-0.00359
0.00000	-0.00342
0.00000	-0.00504
0.00000	-0.00407
0.00000	-0.00342
0.00000	-0.00487
0.00000	-0.00616
0.00000	-0.00504
0.00000	-0.00359
0.00000	-0.00810
0.00000	-0.00665
0.00000	-0.00922
0.00000	-0.00938
0.00000	-0.00568
0.00000	-0.00600
0.00000	-0.00455
0.00000	-0.00713
0.00000	-0.00810
0.00000	-0.00906
0.00000	-0.00536
0.00000	-0.00487
0.00000	-0.00729
0.00000	-0.00697
0.00000	-0.00520
0.00000	-0.00729
0.00000	-0.00632
0.00000	-0.00697
0.00000	-0.00552
0.00000	-0.00632
0.00000	-0.00890
0.00000	-0.00455
0.00000	-0.00278
0.00000	-0.00761
0.00000	-0.00632
0.00000	-0.00761
0.00000	-0.00697
0.00000	-0.00632
0.01035	-0.00423
0.01035	-0.00842
0.01035	-0.00665
0.01035	-0.00407
0.01035	-0.00504
0.01035	-0.00649
0.01035	-0.00632
0.01035	-0.00697
0.01035	-0.01051
0.02070	-0.00745
0.02070	-0.00874
0.02070	-0.00729
0.02070	-0.00471
0.02070	-0.00777
0.02070	-0.00810
0.02070	-0.00552
0.02070	-0.00262
0.02070	-0.00391
0.02070	-0.01003
0.02070	-0.00278
0.02070	-0.00294
0.02070	-0.00729
0.02070	-0.00407
0.02070	-0.01019
0.02070	-0.00810
0.02070	-0.00745
0.02070	-0.01100
0.02070	-0.00858
0.02070	-0.00375
0.02070	-0.00713
0.02070	-0.00600
0.02070	-0.00697
0.01035	-0.00810
0.01035	-0.00874
0.01035	-0.00600
0.01035	-0.00906
0.01035	-0.00455
0.01035	-0.00777
0.01035	-0.00906
0.01035	-0.00600
0.01035	-0.00745
0.01035	-0.00681
0.01035	-0.00987
0.01035	-0.00729
0.01035	-0.00745
0.01035	-0.00713
0.01035	-0.00584
0.01035	-0.00342
0.01035	-0.00181
0.01035	-0.00681
0.01035	-0.00810
0.01035	-0.00713
0.01035	-0.00810
0.01035	-0.00310
0.01035	-0.01067
0.01035	-0.01083
0.01035	-0.00455
0.01035	-0.00665
0.01035	-0.00536
0.01035	-0.00616
0.01035	-0.00794
0.01035	-0.00504
0.01035	-0.00713
0.00000	-0.00777
0.00000	-0.00504
0.00000	-0.00922
0.00000	-0.00713
0.00000	-0.00745
0.00000	-0.00938
0.00000	-0.00552
0.00000	-0.00697
0.00000	-0.00471
0.00000	-0.00520
0.00000	-0.00600
0.00000	-0.00665
0.00000	-0.00729
0.00000	-0.00922
0.01035	-0.00616
0.01035	-0.00826
0.01035	-0.00810
0.01035	-0.00536
0.01035	-0.00971
0.02070	-0.00777
0.02070	-0.00922
0.02070	-0.00632
0.02070	-0.00810
0.03104	-0.00858
0.05174	-0.00842
0.07244	-0.00826
0.10348	-0.00407
0.15522	-0.00632
0.20696	-0.00955
0.28975	-0.00294
0.37254	-0.00810
0.47602	-0.00826
0.56915	-0.00858
0.66228	-0.01067
0.74507	-0.00777
0.81751	-0.00713
0.88994	-0.00681
0.96238	-0.00649
1.02447	-0.00616
1.05552	-0.00713
1.10726	-0.00552
1.15900	-0.00230
1.22109	-0.00504
1.30387	-0.00487
1.37631	-0.00922
1.44875	-0.00729
1.53153	-0.00552
1.61432	-0.00697
1.68676	-0.00632
1.74885	-0.00487
1.82128	-0.00745
1.90407	-0.00681
1.98685	-0.00745
2.06964	-0.00584
2.14208	-0.00826
2.21451	-0.00536
2.27660	-0.00761
2.33869	-0.01019
2.40078	-0.00552
2.45252	-0.00294
2.49392	-0.00375
2.56635	-0.00359
2.61809	-0.00520
2.68018	-0.00794
2.74227	-0.01067
2.79401	-0.00810
2.83541	-0.00439
2.86645	-0.00487
2.89749	-0.00906
2.94924	-0.00938
3.01133	-0.00842
3.06307	-0.00584
3.12516	-0.00810
3.19759	-0.00342
3.25968	-0.00504
3.32177	-0.00552
3.38386	-0.00826
3.43560	-0.00616
3.49769	-0.00391
3.55978	-0.00536
3.62187	-0.00922
3.70465	-0.00407
3.78744	-0.00713
3.85988	-0.00745
3.94266	-0.00552
4.02545	-0.00632
4.09789	-0.00504
4.17032	-0.00810
4.23241	-0.00826
4.30485	-0.00858
4.36694	-0.00681
4.43938	-0.00487
4.50147	-0.00874
4.55321	-0.00487
4.59460	-0.00906
4.65669	-0.00810
4.72913	-0.01019
4.80156	-0.00761
4.87400	-0.00665
4.92574	-0.00536
4.98783	-0.00133
5.04992	-0.00455
5.11201	-0.00584
5.17410	-0.01003
5.25688	-0.00745
5.35002	-0.00181
5.44315	-0.00342
5.52594	-0.00697
5.61907	-0.00520
5.69151	-0.00745
5.76395	-0.00842
5.83638	-0.00391
5.89847	-0.00761
5.97091	-0.00278
6.04335	-0.00777
6.11578	-0.00649
6.18822	-0.00439
6.23996	-0.00729
6.30205	-0.00665
6.36414	-0.00745
6.43658	-0.01196
6.49867	-0.00616
6.56076	-0.01309
6.62285	-0.00810
6.72633	-0.00971
6.78842	-0.01132
6.86085	-0.00794
6.92294	-0.00471
6.97468	-0.00874
7.03677	-0.00262
7.08851	-0.00520
7.15060	-0.00552
7.22304	-0.00520
7.29548	-0.00649
7.36792	-0.00794
7.43000	-0.00632
7.49209	-0.00665
7.55418	-0.00536
7.62662	-0.00632
7.69906	-0.00504
7.76115	-0.00407
7.83358	-0.00552
7.87498	-0.00600
7.93707	-0.00745
7.98881	-0.00375
8.05090	-0.00890
8.10264	-0.00552
8.16473	-0.00294
8.21647	-0.00600
8.24751	-0.00423
8.28891	-0.00326
8.34065	-0.00987
8.38204	-0.00681
8.43378	-0.00504
8.48552	-0.00971
8.54761	-0.00665
8.62005	-0.00810
8.69248	-0.00520
8.74423	-0.00536
8.80631	-0.00552
8.85806	-0.00359
8.92015	-0.00632
8.97189	-0.00745
9.03398	-0.00858
9.09606	-0.00777
9.15815	-0.00471
9.22024	-0.00649
9.29268	-0.00632
9.35477	-0.00632
9.41686	-0.00665
9.45825	-0.00713
9.50999	-0.01277
