Black Body Radiation Experiment Wed, Sep 23, 2020 2:55 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.07640
0.00000	-0.07495
0.00000	-0.07447
0.00000	-0.07479
0.00000	-0.07705
0.00000	-0.07415
0.00000	-0.07560
0.00000	-0.07302
0.00000	-0.07769
0.00000	-0.07801
0.00000	-0.07721
0.00000	-0.07753
0.00000	-0.07447
0.00000	-0.07866
0.00000	-0.07334
0.00000	-0.07801
0.00000	-0.07382
0.00000	-0.07302
0.00000	-0.07705
0.00000	-0.07817
0.00000	-0.07254
0.00000	-0.07624
0.00000	-0.07656
0.00000	-0.07592
0.00000	-0.07785
0.00000	-0.07044
0.00000	-0.06915
0.00000	-0.07592
0.00000	-0.07237
0.00000	-0.07463
0.00000	-0.07737
0.00000	-0.07672
0.00000	-0.07302
0.00000	-0.07527
0.00000	-0.07479
0.00000	-0.07044
0.00000	-0.07801
0.00000	-0.07286
0.00000	-0.07141
0.00000	-0.07511
0.00000	-0.07833
0.00000	-0.07205
0.00000	-0.07543
0.00000	-0.07833
0.00000	-0.08091
0.00000	-0.07382
0.00000	-0.07431
0.00000	-0.07431
0.00000	-0.07995
0.00000	-0.07302
0.00000	-0.07592
0.00000	-0.07479
0.00000	-0.07753
0.00000	-0.07656
0.00000	-0.07978
0.00000	-0.07350
0.00000	-0.07705
0.00000	-0.07560
0.00000	-0.07592
0.00000	-0.07398
0.00000	-0.07672
0.00000	-0.07447
0.00000	-0.07286
0.00000	-0.07398
0.00000	-0.07334
0.00000	-0.07511
0.00000	-0.07592
0.00000	-0.07350
0.00000	-0.07205
0.00000	-0.07463
0.00000	-0.07366
0.00000	-0.07366
0.00000	-0.07511
0.00000	-0.07769
0.00000	-0.07270
0.00000	-0.07801
0.00000	-0.07447
0.00000	-0.07624
0.00000	-0.07447
0.00000	-0.07254
0.00000	-0.07076
0.00000	-0.07270
0.00000	-0.07624
0.00000	-0.07688
0.00000	-0.06931
0.00000	-0.06964
0.00000	-0.07447
0.00000	-0.06883
0.00000	-0.06980
