Black Body Radiation Experiment Wed, Sep 23, 2020 11:59 AM
Sensor Position (Degrees)	Light Intensity (Volts)
4.42903	-0.13424
4.52216	-0.14293
4.61530	-0.13649
4.70843	-0.14342
4.81191	-0.13424
4.90504	-0.13134
5.00853	-0.14696
5.15340	-0.15518
5.25688	-0.15179
5.37071	-0.15921
5.47420	-0.15727
5.58803	-0.15163
5.72255	-0.15099
5.84673	-0.16581
5.98126	-0.15776
6.11578	-0.15163
6.22961	-0.14664
6.33310	-0.14809
6.44693	-0.15695
6.55041	-0.15743
6.63319	-0.15276
6.72633	-0.16372
6.80911	-0.15647
6.90225	-0.14567
6.97468	-0.15244
7.05747	-0.15631
7.14026	-0.14600
7.21269	-0.16162
7.30583	-0.14793
7.39896	-0.14648
7.49209	-0.13649
7.58523	-0.14406
7.65767	-0.15582
7.75080	-0.16388
7.83358	-0.14761
7.92672	-0.16372
8.03020	-0.15647
8.12333	-0.15018
8.22682	-0.14567
8.31995	-0.14342
8.42343	-0.15469
8.51657	-0.15324
8.60970	-0.15018
8.70283	-0.15228
8.79597	-0.15421
8.88910	-0.15051
8.96154	-0.14761
9.05467	-0.15437
9.13746	-0.16017
9.22024	-0.15502
9.30303	-0.15115
9.37547	-0.14616
9.45825	-0.15647
9.54104	-0.15727
9.62382	-0.14422
9.71696	-0.14148
9.79974	-0.15969
9.89288	-0.13230
9.98601	-0.15679
10.05845	-0.16227
10.15158	-0.15953
10.21367	-0.14535
10.29646	-0.16066
10.36889	-0.15647
10.44133	-0.15196
10.50342	-0.14438
10.56551	-0.15824
10.63795	-0.15308
10.73108	-0.16323
10.81386	-0.15067
10.88630	-0.15743
10.96909	-0.14664
11.03118	-0.14422
11.10361	-0.15002
11.18640	-0.13971
11.26919	-0.14519
11.35197	-0.12763
11.42441	-0.14003
11.54859	-0.13520
11.63137	-0.14777
11.72451	-0.13536
11.80729	-0.13552
11.90043	-0.12972
11.97286	-0.13746
12.05565	-0.13407
12.13843	-0.13826
12.22122	-0.13955
12.30401	-0.14648
12.38679	-0.14954
12.46958	-0.13262
12.55236	-0.13166
12.63515	-0.12634
12.71793	-0.12634
12.84211	-0.13504
12.90420	-0.12231
12.99733	-0.11941
13.12151	-0.12344
13.22499	-0.09251
13.30778	-0.09976
13.42161	-0.07962
13.50440	-0.08043
13.63892	-0.06802
13.72171	-0.04998
13.84589	-0.05433
13.97006	-0.01502
14.07355	-0.00230
14.19773	0.01671
14.32190	0.04990
14.44608	0.09066
14.58061	0.16927
14.72548	0.19279
14.83931	0.24289
14.95314	0.30266
15.07732	0.36339
15.21185	0.40609
15.32568	0.45748
15.42916	0.50484
15.53264	0.51611
15.61543	0.55574
15.68787	0.56187
15.79135	0.58780
15.86378	0.58893
15.95692	0.56364
16.01901	0.55929
16.08110	0.54688
16.15353	0.54157
16.20528	0.52320
16.27771	0.50725
16.33980	0.48599
16.40189	0.46005
16.47433	0.44378
16.53642	0.41221
16.59851	0.38482
16.66060	0.36356
16.72268	0.35308
16.78477	0.31700
16.84686	0.28687
16.91930	0.26319
16.99174	0.24773
17.04348	0.21873
17.10557	0.21309
17.15731	0.17330
17.21940	0.16057
17.28149	0.13045
17.34358	0.10999
17.39532	0.09694
17.44706	0.07390
17.49880	0.05505
17.56089	0.04184
17.61263	0.02960
17.66437	0.00914
17.71611	-0.00938
17.77820	-0.01986
17.84029	-0.03452
17.89203	-0.03967
17.94377	-0.04934
17.99551	-0.05723
18.04725	-0.06947
18.09899	-0.06835
18.15074	-0.08397
18.20248	-0.09928
18.25422	-0.09493
18.31631	-0.08993
18.36805	-0.08719
18.44049	-0.09783
18.49223	-0.09751
18.55432	-0.10475
18.61640	-0.11442
18.68884	-0.10508
18.76128	-0.10121
18.83372	-0.11539
18.90615	-0.12054
18.97859	-0.11506
19.05103	-0.11990
19.12347	-0.11442
19.20625	-0.11474
19.27869	-0.12634
19.35113	-0.12151
19.42356	-0.12328
19.49600	-0.11684
19.55809	-0.12183
19.63053	-0.11651
19.69262	-0.12119
19.76505	-0.11555
19.82714	-0.10185
19.88923	-0.12006
19.96167	-0.12135
20.03411	-0.12876
20.09620	-0.11410
20.15829	-0.12360
20.21003	-0.11426
20.27212	-0.12956
20.32386	-0.11813
20.39629	-0.11893
20.44804	-0.12489
20.49978	-0.12376
20.58256	-0.12280
20.64465	-0.12376
20.70674	-0.11281
20.77918	-0.12038
20.85162	-0.12763
20.92405	-0.10927
20.99649	-0.09944
21.04823	-0.13150
21.11032	-0.12844
21.16206	-0.12199
21.22415	-0.12505
21.28624	-0.12296
21.34833	-0.12441
21.41042	-0.12457
21.48286	-0.11909
21.54494	-0.11474
21.61738	-0.11603
21.66912	-0.11861
21.73121	-0.11651
21.78295	-0.11668
21.83469	-0.10202
21.87609	-0.10588
21.91748	-0.10556
21.95887	-0.10250
22.01061	-0.11635
22.05201	-0.13085
22.10375	-0.11813
22.15549	-0.10330
22.20723	-0.11426
22.24862	-0.10588
22.31071	-0.10798
22.36245	-0.11088
